"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/by+ludwick/data=!4m7!3m6!1s0x2e68e693f3a00d8b:0xc63900c66b024b9b!8m2!3d-6.8727686!4d107.5931443!16s%2Fg%2F11clw0pxyx!19sChIJiw2g85PmaC4Rm0sCa8YAOcY?authuser=0&hl=id&rclk=1","by ludwick","4,4","(1.305)","·","Rp 25–50 rb","Restoran","·","","Jl. Budi Luhur I No.11B, RT.07/RW.05","","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcRndWmhfe3zypnXG5nEVHQFR0hNgj1I6s894JyvckOcT6xGd-6J_rKMojzoB8JXHX9edelAEWukm1OklHEvKP-rFvv4aI9fJWVf3xowWKLj6bIjD86PoohubTGKOxCLe0MMXl=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk snack dan makanannya enak, cuma untuk kopinya agak kurang""","","",""
"https://www.google.com/maps/place/Sushi+Yay!+-+Setiabudi+Bandung/data=!4m7!3m6!1s0x2e68e7a581052385:0x8fa154af3a1aa08d!8m2!3d-6.8680491!4d107.5934061!16s%2Fg%2F11lp7l7tfp!19sChIJhSMFgaXnaC4RjaAaOq9UoY8?authuser=0&hl=id&rclk=1","Sushi Yay! - Setiabudi Bandung","4,8","(1.699)","","","Sushi","·","","Jl. Dr. Setiabudi No.171 Ruko B, RT.04/RW.2","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqrKX0O1bOEQ9BUKLMC-zSNdQgTNbTfSwQiJaxBeRyTPDfZEcbQy3MxSnfEwD3mZNq66CVhPl4HncABkFr3E5qYrgLzl_H2T-FkmfQw7h0lyg6xCVdkPfJCSIUa_xW9y5UWnQBa4IpXgo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good food and good vibes.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFscDdsN3RmcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fqn4aYLFHfWhseMP49PA6AU&ei=fqn4aYLFHfWhseMP49PA6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Northwood+Setiabudi/data=!4m7!3m6!1s0x2e68e71e2523a365:0x1e0956b232c9fcc8!8m2!3d-6.8817098!4d107.5998877!16s%2Fg%2F11gxgyhb9h!19sChIJZaMjJR7naC4RyPzJMrJWCR4?authuser=0&hl=id&rclk=1","Northwood Setiabudi","4,6","(403)","·","Rp 25–50 rb","Restoran","·","","·","Jl. Dr. Setiabudi No.56","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFg9j78yWGgPgp9gVfB9aUHASD8epUHjKYqBB9r2GJ1pc9m4PRzc5IYcFbUwU20lgeizudFLn-J9G39Xgg75wXBEtvJJUOJyOI4phE4sO8hBOhjwsKpcXa0nWWv5XAWdgwlXus=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""French fries nya juga enak seasoningnya, renyah dan gurih.""","","",""
"https://www.google.com/maps/place/Mode+Kitchen+Bandung/data=!4m7!3m6!1s0x2e68e7774ff7375f:0xbbf6e2dbf804771a!8m2!3d-6.8827223!4d107.5998483!16s%2Fg%2F11kb55brjy!19sChIJXzf3T3fnaC4RGncE-Nvi9rs?authuser=0&hl=id&rclk=1","Mode Kitchen Bandung","4,8","(146)","·","Rp 25–50 rb","Restoran","·","","Jl. Dr. Setiabudi No.41","","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6qqI6KbCTlUgXgsi8Za5Yd8xj9adOycoVcBybLc66arINwyEdWAJaD_091F4DEvEOCsyYAzy46MmK7VqzjpDb2odqxDLYws9RQku1wHCO6CaD61bf8tMKIeNuY9OzVhfPsMi7nw=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""5. A highly recommended culinary venue to enjoy.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrYjU1YnJqeRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fqn4aYLFHfWhseMP49PA6AU&ei=fqn4aYLFHfWhseMP49PA6AU&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Restoran+Sederhana+Setiabudi+Bandung/data=!4m7!3m6!1s0x2e68e6f4627751d5:0x254f481e3b3bee1f!8m2!3d-6.8797083!4d107.5982134!16s%2Fg%2F11ddx50sxs!19sChIJ1VF3YvTmaC4RH-47Ox5ITyU?authuser=0&hl=id&rclk=1","Restoran Sederhana Setiabudi Bandung","4,5","(1.393)","·","Rp 25–50 rb","Padang","·","","Jl. Dr. Setiabudi No.55","","Segera tutup","· 21.30 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG28WEg3lQE4tMphMoWbgs6gfdFsHZV3uDS6Cko1lol-AuLPMaWtcu4DMitMzxueYRU00d7aA9Ak2Q6sH1n3Y4ldx9rJGIEc0vQNSRbaKMNeaEiLNASoIX3Q36awCDAg2BpDghL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mejanya luas, kursinya ergonomis, bikin nyaman makan di sini.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkZHg1MHN4cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fqn4aYLFHfWhseMP49PA6AU&ei=fqn4aYLFHfWhseMP49PA6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Jing+Paradise+Chinese+Fine+Dining+Restaurant/data=!4m7!3m6!1s0x2e68e6f3301df5ad:0xa701916201888134!8m2!3d-6.854831!4d107.5955816!16s%2Fg%2F11b6d2v4lt!19sChIJrfUdMPPmaC4RNIGIAWKRAac?authuser=0&hl=id&rclk=1","Jing Paradise Chinese Fine Dining Restaurant","4,6","(1.342)","·","$$$","China","·","","·","Jl. Dr. Setiabudi No.269-275","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvgFYcOq_EAxGJDZFVQ77v1lkQXWu7hkKwj6pyyuh595d1HB0u3v07URRLXAGE2h4uKbWgkayk58iwO5AoY7Ui6PcA8ElS3QucxDfxOT87Fyhj19EkQqKYFuR_oQ5EsIP9JYmy=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmQydjRsdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fqn4aYLFHfWhseMP49PA6AU&ei=fqn4aYLFHfWhseMP49PA6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Dapoer+Ndeso+Setiabudi/data=!4m7!3m6!1s0x2e68e69589a589a3:0x60ed1f05c30c47f7!8m2!3d-6.866835!4d107.5937523!16s%2Fg%2F11b6dp6d6r!19sChIJo4mliZXmaC4R90cMwwUf7WA?authuser=0&hl=id&rclk=1","Dapoer Ndeso Setiabudi","3,9","(432)","·","Rp 25–50 rb","Kafe","·","","·","Jl. Dr. Setiabudi No.189","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvW5mUTAx6ovElmRC4bw7BlXyFiScBFRos9ES3NuxTxsoRji_7cX1J_Cv2opChwySfzoG5EiNFYNbt9jEHIlxuXj37rLNwMnBghcfKTrca5d9UMF6kIMjAAnLG-rfducWV0u5S=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu nya bervariasi ,rasanya enak dan tempatnya nyaman""","","",""
"https://www.google.com/maps/place/Gepuk+Ny+Yong/data=!4m7!3m6!1s0x2e68e6931f854997:0x79cd8a26cd93a316!8m2!3d-6.8745312!4d107.5964938!16s%2Fg%2F1tdhpq_9!19sChIJl0mFH5PmaC4RFqOTzSaKzXk?authuser=0&hl=id&rclk=1","Gepuk Ny Yong","4,5","(577)","·","Rp 25–50 rb","Sunda","·","","·","Jl. Dr. Setiabudi No.144","Tutup","· Buka Sel pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwA4Hzzo-CUmdfAi0Iqawi8AqoWKMa-ZPcP5O5EtWZztRFDjXHN-hC7y5Y47kO4nfhXOKgWWfB_zwumEoqXgfsJhwNoZQR8vBA7pCboKObCjTe5_QNycpD9_CQxEbwsKloFEy2=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""just pure goodness.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkaHBxXzkYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fqn4aYLFHfWhseMP49PA6AU&ei=fqn4aYLFHfWhseMP49PA6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Arcana+-+Arcade+Cafe/data=!4m7!3m6!1s0x2e68e77d422b8d33:0x92f3a7db8ea8645a!8m2!3d-6.8770184!4d107.597664!16s%2Fg%2F11t8n2fwyh!19sChIJM40rQn3naC4RWmSojtun85I?authuser=0&hl=id&rclk=1","Arcana - Arcade Cafe","4,7","(515)","·","Rp 50–75 rb","Restoran","·","","Jl. Dr. Setiabudi No.114","","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGz2BkK3ftbMQVw2hdDsKCACdtEi8N4fNvFFc7s9xnoo7mbLL_DzA-GZUmU0GuKnI-egyvv7ncju5pECkDLPFqwd4O4hAyuR2h0TyicjJ618hjT2zM1bsldlPPVkTEBmXrJ8ekV=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aku pesen carbonara lumayan creamy.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0OG4yZnd5aBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fqn4aYLFHfWhseMP49PA6AU&ei=fqn4aYLFHfWhseMP49PA6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Shingen+Izakaya/data=!4m7!3m6!1s0x2e68e6f367d1464b:0xe3d5ccf32da6ed64!8m2!3d-6.8817209!4d107.5994169!16s%2Fg%2F11cjj4d0lg!19sChIJS0bRZ_PmaC4RZO2mLfPM1eM?authuser=0&hl=id&rclk=1","Shingen Izakaya","4,5","(154)","·","$$","Jepang","·","","Jl. Dr. Setiabudi No.45 Lantai 3","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9EPRstrwoTzq34mr5KKNAt3VlXEAPbFKgzy5uz7u3WvXYYwngx49mZ4Sr8o8bwCkOCTLolfc0ijURRsLFQ40SEsujzjBGQZJDXInshsEVWIqDsvtsFatcoriEan9P8wAyoS0H=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""1.","","",""
"https://www.google.com/maps/place/Saka+Bistro+%26+Bar/data=!4m7!3m6!1s0x2e68e6f3383da4d9:0xfdb9453c07050998!8m2!3d-6.8808093!4d107.5986175!16s%2Fg%2F11b5wl8_ly!19sChIJ2aQ9OPPmaC4RmAkFBzxFuf0?authuser=0&hl=id&rclk=1","Saka Bistro & Bar","4,5","(2.328)","·","$$","Masakan Barat","·","","·","Jl. Karangsari No.2","Segera tutup","· 22.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_Ff0MoI8VwH-l_GZo_vxqVX5gWShRlB4v9Tt4gDnGu9_2HoMSdQLQAsjLKidmGfERiUFPyyo9E1dAV-LOK_fHtfTo1HR_HGy4V738iXqT3qfYc5_Bjm1TyjnCgsxxFDwtONzozA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good place to have wine to accompany your meal.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNXdsOF9seRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fqn4aYLFHfWhseMP49PA6AU&ei=fqn4aYLFHfWhseMP49PA6AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/81+Sky+Resto/data=!4m7!3m6!1s0x2e68e695bf5d72d1:0x8932fbaa3cc5e7da!8m2!3d-6.8694167!4d107.5932673!16s%2Fg%2F11g6vh3bmf!19sChIJ0XJdv5XmaC4R2ufFPKr7Mok?authuser=0&hl=id&rclk=1","81 Sky Resto","4,5","(189)","·","Rp 50–75 rb","Indonesia","·","","Lt. Roof Top, Jl. Dr. Setiabudi No.153","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1k2uIIeRXvYQLn5sYnohYe0B5FZNL8KrIJf03iODWhsJZTYK0FOnD0MWLf2LkswlR7-OkYSkaXBhuAzLbmeXxhXiJBOukg6GntZh_rV7c3baZg9oVVtfg582v4L3HTeMfWhV0RQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu yg saya pesan rasa enak (8.5/10).""","","",""
"https://www.google.com/maps/place/Spesial+Soto+Boyolali+%28SSB%29+Hj.+Hesti+Widodo,+Setiabudi/data=!4m7!3m6!1s0x2e68e7f33178fe51:0x7e87a7dd39658374!8m2!3d-6.8722225!4d107.5947161!16s%2Fg%2F11qg4t25sb!19sChIJUf54MfPnaC4RdINlOd2nh34?authuser=0&hl=id&rclk=1","Spesial Soto Boyolali (SSB) Hj. Hesti Widodo, Setiabudi","4,5","(792)","·","Rp 25–50 rb","Soto","·","","Jl. Dr. Setiabudi No.170F","","Tutup","· Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBHmGiGRW8RGT-8qb59F5BVtZ6tfb0BUaX2Cv2TuqmAqxHjibdBW-ge0itWGQp_jTI9CXmf0KxL1U85llqGhc6KDkbVh0LVWGjoLBnLsbYIemMP5-986PVTCKGnfgak57KjVG0=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pas dateng lg sepi jd makanan dianter cepet.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxZzR0MjVzYhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=iKn4aYCJNPeXseMPocyGuQ8&ei=iKn4aYCJNPeXseMPocyGuQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warnas+Setiabudi/data=!4m7!3m6!1s0x2e68e6937b158c99:0x785b419f98c7a7fb!8m2!3d-6.8726651!4d107.5954932!16s%2Fg%2F11bv30kstn!19sChIJmYwVe5PmaC4R-6fHmJ9BW3g?authuser=0&hl=id&rclk=1","Warnas Setiabudi","4,7","(97)","·","Rp 1–25.000","Nasi","·","","·","Jl. Budisari I No.2-D","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3AVHo5H1hEDO7H4J7whXn5uvgURtbRtO7TcLigTjx3ExrjJkx1UIAoT3CtFPrliRzVY5VaptC_nASa9ME84mUsmgbwuNsMWbFo5umXKRQ8AiN_u2r94QZS0xIVIdWFQkfpBww=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pilihan menu sayur, daging, dan gorengan lengkap.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFidjMwa3N0bhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=iKn4aYCJNPeXseMPocyGuQ8&ei=iKn4aYCJNPeXseMPocyGuQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kaybun+Dimsum+Setiabudi/data=!4m7!3m6!1s0x2e68e79133252107:0x4756eab94b4ccb10!8m2!3d-6.8708834!4d107.5935615!16s%2Fg%2F11pb1hdfk6!19sChIJByElM5HnaC4REMtMS7nqVkc?authuser=0&hl=id&rclk=1","Kaybun Dimsum Setiabudi","4,4","(616)","·","Rp 25–50 rb","Dim Sum","·","","·","Jl. Dr. Setiabudi No.107E","Segera tutup","· 21.45 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_lUBd2RH54sciniY8qh8ZvXhdRfmjNQ6pnChPbA-mMZFb6FjBhWS8MbspXBmsU1Xa2AAa9fNhzl5DwcJlYydjTrwd-cQBSfpXFluraHVBzQg4BFuBI5fpE1CLM__FpXrtuatRlw=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan sih ok ya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwYjFoZGZrNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=iKn4aYCJNPeXseMPocyGuQ8&ei=iKn4aYCJNPeXseMPocyGuQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Matsuri+Jiro/data=!4m7!3m6!1s0x2e68e6f4109272a5:0xe475acd1b17452cb!8m2!3d-6.8829829!4d107.6029472!16s%2Fg%2F11b6g470xs!19sChIJpXKSEPTmaC4Ry1J0sdGsdeQ?authuser=0&hl=id&rclk=1","Matsuri Jiro","4,6","(934)","","","Jepang","·","","·","Jl. Dr. Setiabudi No.24A","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhoCEC0dSfRz2Wx95Ae6s135V8F9isrzuNI1Rpr9HOdbgCAJIYWCCPTCs3ebciXMcJ3fwJHybg_qZqPpSiKBdaHQ1xr9kuAfClwdC4MorTtOASPzt_6ESXTHKCee43og_gYh2mPA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat yang cozy with all FRESH ingredients.. Superb!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmc0NzB4cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=iKn4aYCJNPeXseMPocyGuQ8&ei=iKn4aYCJNPeXseMPocyGuQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Tabulla+Rasa+Setiabudi/data=!4m7!3m6!1s0x2e68e692db07a0bf:0x30c16a726744aad7!8m2!3d-6.875172!4d107.5964012!16s%2Fg%2F1hm58ckql!19sChIJv6AH25LmaC4R16pEZ3JqwTA?authuser=0&hl=id&rclk=1","Tabulla Rasa Setiabudi","4,6","(3.000)","·","$$","Sunda","·","","Jl. Dr. Setiabudi No.85","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzixRXz9cn3WWq25aS-cU70N3jBSwRYLI9AsetFeRD5H2mUDiPfHrZ0W8X3_JGZJHdP94r4bTFSxSmOsmjcof8GUJKDa_5-tX5KUjycscwVan7Awa8hNXJZoyl9aXI4VAT0YM=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""good servicee too!!""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNThja3FsGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=iKn4aYCJNPeXseMPocyGuQ8&ei=iKn4aYCJNPeXseMPocyGuQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Senusa+Resto/data=!4m7!3m6!1s0x2e68e7f2ad3769b1:0x6b3c9017dc9dd792!8m2!3d-6.8807403!4d107.5971603!16s%2Fg%2F11f66q9vw4!19sChIJsWk3rfLnaC4Rkted3BeQPGs?authuser=0&hl=id&rclk=1","Senusa Resto","4,5","(752)","·","$$","Indonesia","·","","Jl. Karangsari No.16","","Segera tutup","· 22.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSzcSu-NlCGF-MsRJRCVS_uDTT6y3vpkCG8xRLoT0Gc0bvU6xeFcyULr34Np1lzf-CkKewbIyxYYLxu8OBWOVObmw-g8u8kbTJXR4y6Vyr_VSvYHZD62KEDX6m5wV65O-jbuBmmw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk rasa makanannya standar, kemarin coba nasgor, gulai daging, capcay""","","",""
"https://www.google.com/maps/place/Dumuk+Bareto/data=!4m7!3m6!1s0x2e68e7674229b52f:0xd8c16d9044a5eccb!8m2!3d-6.8777237!4d107.5971712!16s%2Fg%2F11vz5gc5pk!19sChIJL7UpQmfnaC4Ry-ylRJBtwdg?authuser=0&hl=id&rclk=1","Dumuk Bareto","4,5","(1.528)","·","Rp 50–75 rb","Sunda","·","","Jl. Sukawangi No.1A","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAETf9LZTDN0dIDc11BiQwtcmU8K7tPyZfloB8Se-juLgZwk2mviEerA_yDko5or-om5JTIPYl7Xst9kSRm_ktUyOWcGfVAp_lvm37C2xxg8kT1nNrYBRhM9UqjemQdWfEUkpN63PbGtH_MA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Price: a little bit pricey, but it matches what was offered.""","","",""
"https://www.google.com/maps/place/Ramens/data=!4m7!3m6!1s0x2e68e7bad949f0cd:0x5b040726b0093dac!8m2!3d-6.8827829!4d107.6003065!16s%2Fg%2F11t46lz397!19sChIJzfBJ2brnaC4RrD0JsCYHBFs?authuser=0&hl=id&rclk=1","Ramens","4,6","(436)","·","Rp 50–75 rb","Jepang","·","","Jl. Dr. Setiabudi No.35","","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOjvfhQ1Yh0lSizqTfFLBPUWZ53t29fuiIYfg6VgIGPzBBTUJjxAauYEJdY3M4IKW4jRZPTR5qFk4aN2F0BTlQOnMxGqcloiAgpjU1gwxYt9T5pnUBx7K2uuhBPSyORoscYxGKykm-b6SH=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""noodle was cooked perfectly, and the broth...""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NDZsejM5NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=iKn4aYCJNPeXseMPocyGuQ8&ei=iKn4aYCJNPeXseMPocyGuQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Harvi+Cafe/data=!4m7!3m6!1s0x2e68e7eff39203eb:0x92fcaafc11c6f786!8m2!3d-6.8583051!4d107.5948255!16s%2Fg%2F11t1d1jhrp!19sChIJ6wOS8-_naC4RhvfGEfyq_JI?authuser=0&hl=id&rclk=1","Harvi Cafe","4,6","(138)","·","Rp 25–50 rb","Restoran","·","","Jl. Dr. Setiabudi No.241 A","","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvZ-zfUsb1KIpR2sEcp-oamdxmDzSsOhkleJMqySPUmxLdVRCkBK6xBXbLrLUf1d7jEWlwxyWllJlSK2FFYI53-Plf4v_gJjrHzckSX9LOmhNrGbnhCLR5Q6TjN9l4TX84sEi6uw=w80-h98-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pesan nasi goreng gila dan","","",""
"https://www.google.com/maps/place/Nasi+Goreng+Aep%27s/data=!4m7!3m6!1s0x2e68e697b1e83d43:0x90d405eba7a05d4f!8m2!3d-6.869938!4d107.5933817!16s%2Fg%2F1tjbjq4k!19sChIJQz3osZfmaC4RT12gp-sF1JA?authuser=0&hl=id&rclk=1","Nasi Goreng Aep's","4,1","(3.320)","·","Rp 25–50 rb","Nasi Goreng","·","","·","Jl. Dr. Setiabudi No.143","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdJwXaei9uxNQOmLH9_krJjyFyLJ_XRJwXbt4ja6bLNIQQa2ApmmnXP_qlbSc2AxbNjdwMhdIVVedn-P2QjQdtlCmyxAOuRWJqaLK0Kld3DrJwLZCJvtP2J_RTX9i7k9-EL5zT=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bumbu meresap sempurna dan terasa gurih.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRqYmpxNGsYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=iKn4aYCJNPeXseMPocyGuQ8&ei=iKn4aYCJNPeXseMPocyGuQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
