"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Momoyo+Perjuangan+Cirebon/data=!4m7!3m6!1s0x2e6f1db9bd06ff95:0xfabb66641ef39fcb!8m2!3d-6.735715!4d108.5344366!16s%2Fg%2F11v3xkq477!19sChIJlf8Gvbkdby4Ry5_zHmRmu_o?authuser=0&hl=id&rclk=1","Momoyo Perjuangan Cirebon","4,6","(356)","Es Krim","·","Jl. Perjuangan No.12A","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiY7ftGQTYeonjOGwAlOBiXe8NMPpJ2br20zC5xmkV3OFITkkIMk2lwrVxWMuDVzZIqB7l4tWBz42nOgSzjrtY__US8a5QIGRlK8-KlY7dwCQirN1lSLFCsLNf1Knmt5zROk0TozsKFbw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""My go-to-","ice cream","adalah Momoyo, gak ada tandingannya!!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2M3hrcTQ3NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/MIXUE+Perjuangan+Cirebon/data=!4m7!3m6!1s0x2e6f1def2ad4bda7:0xff730ae0c2b38adc!8m2!3d-6.7366331!4d108.5302881!16s%2Fg%2F11rkfgk0n1!19sChIJp73UKu8dby4R3IqzwuAKc_8?authuser=0&hl=id&rclk=1","MIXUE Perjuangan Cirebon","4,5","(450)","Es Krim","·","7G7J+84V","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQnrOkNeLOlT5ZjlFwudlBLHyeJLl-sssJRcyNBhs9uHk_q-U_zec6NLr6MHU7TCIHawqTS68DLGBQdELwmbYogItZLgvgnSt5xHlYjgrov84UyfmedzNAGX1MhI9KPOiW30IV=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa","es","krimnya enak, ruangannya cukup besar, bersih dan nyaman.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFya2ZnazBuMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Bingxue+Kanggraksan/data=!4m7!3m6!1s0x2e6f1d00423e64b5:0x5dc08f6c36494757!8m2!3d-6.7424998!4d108.5446976!16s%2Fg%2F11mt5c2vrr!19sChIJtWQ-QgAdby4RV0dJNmyPwF0?authuser=0&hl=id&rclk=1","Bingxue Kanggraksan","4,8","(18)","Es Krim","·","Jl. Kanggraksan No.110","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkmmxulpwFc3KDRUbXrOHqQskvCoiLgVv8zdfKuupBJW2tmicPVFTXQCFvHCDIYOhAMYCAXkF981D5pruR_3C568wHxqpx_TCYdqrM0ZIKFjRBo6b3j5FAJ6HxxY06pp0nNuicVtt1O2SC=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, bagus.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtdDVjMnZychgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Tiga+Delapan/data=!4m7!3m6!1s0x2e6f1d258e318d15:0x24c46bf8e11d7910!8m2!3d-6.7349962!4d108.5603082!16s%2Fg%2F11llfgp2rz!19sChIJFY0xjiUdby4REHkd4fhrxCQ?authuser=0&hl=id&rclk=1","Tiga Delapan","4,7","(986)","Es Krim","·","Jl. Pangeran Drajat No.47","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhESO56ntO-O6kLKWl3WfhochMB5IoJFbgt3n4kXvSYsjvE0Ouflt5dLpu0UlOvmk773M-J5_SOTSbrm8p5wjcyFzdf6GaLIcntfbgBeyiNXoT57ObdOHANKfebq_St14SvB3V8lbXk34j=w194-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dari segi rasa, baik kopi atau","es krim","gelato nya Ok (7/10 menurut saya).""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsbGZncDJyehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mixue+Cipto+Cirebon/data=!4m7!3m6!1s0x2e6ee31ff8082fc5:0x3c5ff702e69517fe!8m2!3d-6.7236248!4d108.5505622!16s%2Fg%2F11tj_p6_xj!19sChIJxS8I-B_jbi4R_heV5gL3Xzw?authuser=0&hl=id&rclk=1","Mixue Cipto Cirebon","4,6","(139)","Es Krim","·","Jl. DR. Cipto Mangunkusumo No.105","Buka","· Tutup Sel pukul 04.55","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeYz0gZ_BuY8RVva-LSnKjv2gWN1yV3Y6nwOLrlQNDbBnZCMNkjk-dmxq6T1M5_DjW3CJfy0nw5GYq8k6uMt0nmKgsjb-mtid6N2AxxNzSCDwMvd9jfyjlzKgFI1MRJy9g_OmBqA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","ice cream","always amazing!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0al9wNl94ahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/DEPOT+ICE+CREAM+%28MANG+MUL%29/data=!4m7!3m6!1s0x2e6f1d0028ffd473:0xf1d242e85a28f13d!8m2!3d-6.7350262!4d108.5257558!16s%2Fg%2F11z118np4f!19sChIJc9T_KAAdby4RPfEoWuhC0vE?authuser=0&hl=id&rclk=1","DEPOT ICE CREAM (MANG MUL)","5,0","(1)","Es Krim","·","Gg. Family Jl. Kayuwalang No.2, RT.04/RW.07","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdjMdFvZXSZHiQ8iKaJOOW_uqa7wPXxsTy88Fr-b1GgxSzGzSQ5YZD1bO-EzukRJ5AQUHEPjdPObPuIOSBgP06KIX2SktVnjvDKaxZa8plnydPncb2w-VTSbyBhPaFe2CuZ6MBy9Sw3fIx=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es","krimnya mantap, harga terjangkau ...""","","",""
"https://www.google.com/maps/place/ISTANA+KELAPA+MUDA+1+-+CIREBON/data=!4m7!3m6!1s0x2e6f1d0001a39f99:0xcad8fe620b488010!8m2!3d-6.7383384!4d108.5371806!16s%2Fg%2F11ythh7249!19sChIJmZ-jAQAdby4REIBIC2L-2Mo?authuser=0&hl=id&rclk=1","ISTANA KELAPA MUDA 1 - CIREBON","4,0","(1)","Es Krim","·","7G6P+MV7, Jl. Kandang Perahu","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OlWZ-J2u6a7wBTRBxlmSyg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=351.7691&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Gelatopedia+Cirebon/data=!4m7!3m6!1s0x2e6f1df90c9d830b:0xc0c4ed2ee2ee28be!8m2!3d-6.73568!4d108.5366745!16s%2Fg%2F11tt2690ms!19sChIJC4OdDPkdby4Rviju4i7txMA?authuser=0&hl=id&rclk=1","Gelatopedia Cirebon","5,0","(17)","Es Krim","·","Jl. Perjuangan Ruko No.8","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhteyyJCBS6E3CJQZ9r_1WZsisD1uKTc3HydktWNYUYaGp1a8YP3Hq0DuE01NnvdlVSil8_H0pdt-N6umD9IHmvBw0GwVfoqwL2_d29iuufCowYH0Tc2G1LZ_udCU8TlmbB29Xeogn8Bb0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya kecil, tapi cozy buat sekedar makan","es krim",".""","","",""
"https://www.google.com/maps/place/NARAA+ES+CREAM/data=!4m7!3m6!1s0x2e6f1d0078a6cc79:0xa12b079497a3e7d0!8m2!3d-6.7355929!4d108.5325924!16s%2Fg%2F11y87hsvf8!19sChIJecymeAAdby4R0Oejl5QHK6E?authuser=0&hl=id&rclk=1","NARAA ES CREAM","5,0","(1)","Es Krim","·","7G7M+Q28","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PiBhZfjAajSO7DOeknQyhA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=355.44897&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/MIXUE+PERUMNAS+CIREBON/data=!4m7!3m6!1s0x2e6f1d636da68919:0x285b90560e4b9def!8m2!3d-6.752904!4d108.5598259!16s%2Fg%2F11t75tldd7!19sChIJGYmmbWMdby4R751LDlaQWyg?authuser=0&hl=id&rclk=1","MIXUE PERUMNAS CIREBON","4,8","(215)","Es Krim","·","Jl. Ciremai Raya No.161","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrKRnu-1EVMOHmHo4Cu22rvNWqJRXOoAJyYSNgQW6lz6ov7J-JdzcnlhQzO_Kz4ZxKfD9lzNKp87xKm1mmmTOkXzYEylHqZim5y29K_RARS6ac_hVr8A9TsK1ytqPTo7E84DRMmg=w205-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","es krim","nya enak,tempat nya nyaman ademm""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NzV0bGRkNxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Bingxue/data=!4m7!3m6!1s0x2e6f1d00079e55e9:0x12e0345aabbb2ff2!8m2!3d-6.7427799!4d108.5634347!16s%2Fg%2F11ybk7ffr2!19sChIJ6VWeBwAdby4R8i-7q1o04BI?authuser=0&hl=id&rclk=1","Bingxue","4,7","(65)","Es Krim","·","Jl. Ciremai Raya No.D 15","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdUf_eRxJ6jff84F0CLtHwBj9--eZWKPzbjib7zQJ3twKp_LXhSpspWeY-sdsa0oOifC4nukX09x5aYYa9fWUbjCR72o9mIgRVCrFuJgHJ83n6d1W59R77rqngfa7QdbEmBd4kXlBvkC7J=w80-h117-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa icecream nya enak dan banyak rasanya.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5Yms3ZmZyMhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/ES+TEH+%C2%B3PUTRI/data=!4m7!3m6!1s0x2e6f1d004ab4af47:0x208123a14435dfe4!8m2!3d-6.7354615!4d108.5349719!16s%2Fg%2F11n3rg44tr!19sChIJR6-0SgAdby4R5N81RKEjgSA?authuser=0&hl=id&rclk=1","ES TEH ³PUTRI","5,0","(1)","Es Krim","·","depan untag cirebon, Alfamart, Jl. Yudhasari II","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3lFx_NNlfXhqytEPlHtbt1L9OEcIJUpgqlS40PIBRhikg2XvmJc25w5JvVc5b-KXLxvobJP2KfCZXJhekTFmJE_kJPRzX5DmJkXidZoASu4dVz5-Ajt4-5Me7lYOcBJDBZvarwqQyo88=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/Sehidup+Secoklat/data=!4m7!3m6!1s0x2e6f1d0da3370b43:0xdc32731cc2e58d1f!8m2!3d-6.7368008!4d108.5323416!16s%2Fg%2F11t46vr6jh!19sChIJQws3ow0dby4RH43lwhxzMtw?authuser=0&hl=id&rclk=1","Sehidup Secoklat","5,0","(8)","Kafe Coklat","·","Jl. Kandang Perahu No.9A","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXyukKV57npl2Mqhk4UHY_nf0gW9JQyx7Q0BF24TA7_h3UzDCyEObwj0Bc48ySjE7BV5yeQ7_JLip4AV0j2eGbQFiNnfpNFxINksD_NuRBwMpQv0VW_8oTWkfAA0UNrNJTHnEx=w80-h177-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coklatnya enak,manisnya pas fix nagih ini mah""","","","","",""
"https://www.google.com/maps/place/MIXUE+CIREBON+PEKALANGAN/data=!4m7!3m6!1s0x2e6ee371628b7a0b:0x4cdf4e6abbc03438!8m2!3d-6.7183119!4d108.5633308!16s%2Fg%2F11sgz09cvf!19sChIJC3qLYnHjbi4RODTAu2pO30w?authuser=0&hl=id&rclk=1","MIXUE CIREBON PEKALANGAN","4,8","(743)","Es Krim","·","Jl. Pekalangan No.36","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV3QUP2i5yOcvdBLtbKYlNhzAV0fWzZlXGKq_gCGRiN7JERukzdFBWZqGA0hlsbQR5Zs5b93IhQDCYpfw06KimkA0Tj_KAK21LtnUeC-yrM4KD6Btp61EVnXBix9RFovbJsPnifg=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget","es","krimnya lembut harga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzZ3owOWN2ZhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Bingxue+Pamijahan/data=!4m7!3m6!1s0x2e6f1f88964deb31:0x28d953c419de813e!8m2!3d-6.7362137!4d108.4701337!16s%2Fg%2F11yklml9zw!19sChIJMetNlogfby4RPoHeGcRT2Sg?authuser=0&hl=id&rclk=1","Bingxue Pamijahan","4,9","(240)","Es Krim","·","Jl. Pangeran Suryanegara","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMIGPQbrw25rQwnkZAtyzz2py2o6dBL96hh1ouSVjCkeuyWge9pAR6VGCpbnx24VhY5OFbi8qKZbVP5BP_V1jPWwzXxhQrHRoHztEsgLkHcc7mDsb9mYUl4igAnagMmFhHHZhBwB6_1so=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es krim","enak tempat adem harga murah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5a2xtbDl6dxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LJr4adbHD6-6seMPmqTr8AI&ei=LJr4adbHD6-6seMPmqTr8AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Diamond+es+krim+Subhan/data=!4m7!3m6!1s0x2e6f1d33e1937da1:0x885dc4d912b27327!8m2!3d-6.7389117!4d108.5204028!16s%2Fg%2F11n3zxxspv!19sChIJoX2T4TMdby4RJ3OyEtnEXYg?authuser=0&hl=id&rclk=1","Diamond es krim Subhan","5,0","(1)","Es Krim","·","Asrama Phb Taman Saluyu Depan Showroom Piaggio/Vespario, Jl.Cipto Mangunkusumo, RT.07/RW.04","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEJ1XNlP0OZkvptuA2LFH0HwlY0gXlSM01GFQZrXY_kK5c7I3LnDKleYBW_iEAEapc60tIXAG_x5rUqfP_reao8B7VVqyBl4Whbu-LRIiBdOCBQnayLxlNEAXlEcqfSGy6TssO7gld6em8=w80-h113-k-no","","","","","","",""
"https://www.google.com/maps/place/Waroeng+ferseri/data=!4m7!3m6!1s0x2e6f1d47281e0261:0x7ee658e994362189!8m2!3d-6.7425176!4d108.5346522!16s%2Fg%2F11tfk3489f!19sChIJYQIeKEcdby4RiSE2lOlY5n4?authuser=0&hl=id&rclk=1","Waroeng ferseri","","","Es Krim","·","Jl. Sekar Kemuning I No.31, RT.001/RW.013","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyfxRe4lBqHhFQs6GeTUPySfo-xjjX8RRih6w4mY5UvfVLk40cd-lqZlizg5P2f4c_BNyn7Lfkr85yLqKISUj9mgYksxk_oF-MxzqmpLIUknwbnIvKe_4c2DbiSJ1C22dJS8QD=w122-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/MOMOYO+KESAMBI+RAYA+CIREBON/data=!4m7!3m6!1s0x2e6f1d0051047afd:0xc275c1e97aef548c!8m2!3d-6.7287103!4d108.5581757!16s%2Fg%2F11ylz71h9g!19sChIJ_XoEUQAdby4RjFTveunBdcI?authuser=0&hl=id&rclk=1","MOMOYO KESAMBI RAYA CIREBON","4,6","(14)","Es Krim","·","Jl. Kesambi No.117","Segera tutup","· 21.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFI0lR_Xy5_thokABXfNSvyGamZ42gegR8-IUBl3AugMjdaBqd1HbrJRdp1jmzeowB4gZ4m2xgaUdn3_S8RWp-plX5PGT9XXMKGBfcgw9ofGu8z-rki1IZlOcCxy3Yu-FmSVCoTlvyWeO-C=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""come here and enjoy the new variants!!""","","","","",""
"https://www.google.com/maps/place/Ali+Ice+Cream/data=!4m7!3m6!1s0x2e6f1dfc8324d8bb:0xa808888f377c0903!8m2!3d-6.7368126!4d108.5286556!16s%2Fg%2F11c1vms02b!19sChIJu9gkg_wdby4RAwl8N4-ICKg?authuser=0&hl=id&rclk=1","Ali Ice Cream","4,5","(4)","Es Krim","·","·","Tutup","· Buka Sel pukul 09.00","https://lh6.googleusercontent.com/ZRj_C67UjxPcZxRJsvLtK0mIwr15vqGJz2CpbA-VHjR0T2NUQ0m39O0m3Y22lrPA=w122-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/HAUS!/data=!4m7!3m6!1s0x2e6f1de05a0f9c41:0xadf9c2e353892dd!8m2!3d-6.7356476!4d108.533898!16s%2Fg%2F11nnvw7h9_!19sChIJQZwPWuAdby4R3ZI4NS6c3wo?authuser=0&hl=id&rclk=1","HAUS!","4,3","(340)","Es Krim","","","Buka sekarang","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBjTn8PmXVxBv_WcPrJ9rALf4vdjYO_Hq0uMorSqkSd_z2MXdQvGmZW2EZ68pr9tEQ8ESkjHZT-pblSHIsLOHT34o0veOVeZ-iSecz6Rjc-8gMm80589hCaNeCMMIc6A3Ztge8UA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Produk minuman dan","ice","creamnya enak, service agak.""","","",""
"https://www.google.com/maps/place/Wedrink+Perumnas+Cirebon/data=!4m7!3m6!1s0x2e6f1d2abe80a61b:0x527d06020decffa1!8m2!3d-6.7522015!4d108.5602772!16s%2Fg%2F11v5sp41pm!19sChIJG6aAviodby4Rof_sDQIGfVI?authuser=0&hl=id&rclk=1","Wedrink Perumnas Cirebon","4,3","(45)","Es Krim","·","Jl. Ciremai Raya No.8, RW.9","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-QG4kDwsWHmlhJ-2P8eL8TEE4fUn8-HU-fqPFMnpnKPY4DVPkuGCBBb99-eWulxmwRN7LFeqxcBzZurAU5DHoGHfI2xj6VwgCM8vN-fEfXuU3lGXs9CRRGGi28ugGmHi05xR1=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suka","es krim","matchanya enak, tempat bersih.""","","",""
"https://www.google.com/maps/place/Mixue+Kedawung+Cirebon/data=!4m7!3m6!1s0x2e6ee3b9941f9e13:0xca7794517e9e8029!8m2!3d-6.7130992!4d108.527421!16s%2Fg%2F11thd6cwcd!19sChIJE54flLnjbi4RKYCeflGUd8o?authuser=0&hl=id&rclk=1","Mixue Kedawung Cirebon","4,6","(142)","Es Krim","·","·","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw7PsmKnfPeIUq4LJvYvlN3L-Yyqe-qcg9IURTqELlmN-NRFx586yLx9THeFUfyk53msbl8hO2lSq9Eb2oVEaLZi4bnraqTRNOvYpwQZ__PulTXWu5XUiyPANyPdK8x5FZEXhP=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es Krim","nya enak 😍.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0aGQ2Y3djZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MZr4ac-APfGYseMPgrKKYQ&ei=MZr4ac-APfGYseMPgrKKYQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kedai+es+coklat+mantep/data=!4m7!3m6!1s0x2e6f1d417528ff3d:0x1f78b5670e339868!8m2!3d-6.7355844!4d108.5320155!16s%2Fg%2F11sdnjn07x!19sChIJPf8odUEdby4RaJgzDme1eB8?authuser=0&hl=id&rclk=1","Kedai es coklat mantep","5,0","(5)","Kafe Coklat","·","7G7J+QR6 Pascasarjana Iain Syekh Nurjati","Buka","· Tutup Sel pukul 04.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzXDMW0JwPVVFOSnt2RlPdDlBvEgBb_3O50QiVN2wOzftw_Q42C8iy5coyXTrjQqNttlzaQyAZHJYe1qWX2ZzzYkPeLoFan3G8vyL56XnanDQT57nzCPXD855xqy3hoUTwC8OTNw=w80-h105-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Es","coklat ya enak
Bahan ya juga kelas premium""","","",""
"https://www.google.com/maps/place/Ice+cream+Jaelani/data=!4m7!3m6!1s0x2e6ee3005c662235:0x228970dc6608d8fb!8m2!3d-6.7270405!4d108.5608037!16s%2Fg%2F11mksqt_bv!19sChIJNSJmXADjbi4R-9gIZtxwiSI?authuser=0&hl=id&rclk=1","Ice cream Jaelani","5,0","(2)","Es Krim","·","7HF6+58M, Jl. Karanganyar","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUuzihek2sDPZZOXdLtzJc7MSQCR40nFgx_AWtUD6qU5eGF1Mx0qvt1M4lps28gY2C_AAvq_WFCvNQxgOCTOweuVkze8Cqs2ik2Pb6oBOjfjZEXg_Sam4ZIIjZMcG2Rh3U-yqnxA=w122-h92-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Es+Cream+Sadulur+Klaten/data=!4m7!3m6!1s0x2e6f1d83fa3c9881:0x4049c6ce87bfc228!8m2!3d-6.7328827!4d108.5646137!16s%2Fg%2F1hm2yksh6!19sChIJgZg8-oMdby4RKMK_h87GSUA?authuser=0&hl=id&rclk=1","Es Cream Sadulur Klaten","4,7","(6)","Es Krim","·","Jl. Pangeran Drajat Jl. Karang Anyar No.46","Buka 24 jam","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EcxkKfJdvrHTwRlu-kXVpA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=165.40164&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"https://www.google.com/maps/place/MIXUE+KASEPUHAN+-+CIREBON/data=!4m7!3m6!1s0x2e6ee3d9006de2d5:0x2dbfa16264cc035f!8m2!3d-6.7243238!4d108.571139!16s%2Fg%2F11t3h0ls7j!19sChIJ1eJtANnjbi4RXwPMZGKhvy0?authuser=0&hl=id&rclk=1","MIXUE KASEPUHAN - CIREBON","4,4","(111)","Es Krim","·","Jl. Ariodinoto No.Kel, RW.3","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaxY_9K8rOPf_K9Omm-W0UCnamYY74qGSx1tCdfmNf0kDpGvxxCtLjHqyfjaBF8vCQ__P8cbpxJ5MhUHV1AiYavi4tJaTmI9Cjcb2yp3jkH7FGofQMP4REkl-e0jANlpqfVE-l_Du9zeKY=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cobain","es krim","yang lembut di cuaca panas Cirebon.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0M2gwbHM3ahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MZr4ac-APfGYseMPgrKKYQ&ei=MZr4ac-APfGYseMPgrKKYQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
