"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Coffith+Coffee+%26+Kitchen/data=!4m7!3m6!1s0x2e69efaa2e56657d:0x85317a0e02c78dac!8m2!3d-6.3650657!4d106.8144244!16s%2Fg%2F11h73x5fk9!19sChIJfWVWLqrvaS4RrI3HAg56MYU?authuser=0&hl=id&rclk=1","Coffith Coffee & Kitchen","4,7","(925)","·","Rp 25–50 rb","Kafe","·","","Jl. K.H.M. Usman No.99, RT.1/RW.6","","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHANVdN9uH1NKUqcNjhTFOtwVY64PL76uMWsX81qOgSB7F-X93u-GQqwAmkNOQwj0PphLEmsDy-3ehOKaXUOQcZzxTbhh3pWGOfiUSvItS15QgsM_56umbbTHYYhZ6BJtLI2mAF6A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, harganya terjangkau, tempatnya nyaman dan bersih.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNzN4NWZrORgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5Kz4afQI8qCd6w-fr_-oDg&ei=5Kz4afQI8qCd6w-fr_-oDg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Moses+Coffee/data=!4m7!3m6!1s0x2e69ed0641434479:0xc61e3eeef17d63ac!8m2!3d-6.3753936!4d106.8271938!16s%2Fg%2F11hzxfd3yq!19sChIJeURDQQbtaS4RrGN98e4-HsY?authuser=0&hl=id&rclk=1","Moses Coffee","4,8","(195)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Pembangunan No.3, RT.03/RW.9","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHyMoPQMTS9709uSl1SsjYubrf2yYMC2Q4OF1RmtgrPJcsvjfLVkc24daIH7WZoqzoNP6s_2h8fEaVyD_t7w-Sb4192hYJ7o5qvKcD_st-JJv2iC0YXvh896obj7DgoTr2GQu9=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya bersih, sepi, menunya enak-enak & affordable bangettt.""","","",""
"https://www.google.com/maps/place/TRIB+US+AKSES+UI/data=!4m7!3m6!1s0x2e69edd9f60d63f3:0x5f624a9d8ff0e1d0!8m2!3d-6.3555132!4d106.8491805!16s%2Fg%2F11q7yyd93q!19sChIJ82MN9tntaS4R0OHwj51KYl8?authuser=0&hl=id&rclk=1","TRIB US AKSES UI","5,0","(21)","","","Kafe seni","·","","Jl. Akses UI Areman No.5, RT.004/RW.007","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2GaZgws61PeGcWqxwdJAQuNHhS5mlg3J791N4WyOJ6cHo1LptRG1ZkjAywVAZBD2f2S_w4yayNm_rFctsu_1tUMAtZVoMsTd4tc7t8JYvYLq7Yinjy4O7nLE_Jk3_0_UmsOs_rQ=w80-h142-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Walking+Drums+Margonda+Depok/data=!4m7!3m6!1s0x2e69ede92b77cd85:0x6d7bfa1c7a8425fe!8m2!3d-6.3671129!4d106.8343545!16s%2Fg%2F11hzn4nrmg!19sChIJhc13K-ntaS4R_iWEehz6e20?authuser=0&hl=id&rclk=1","Walking Drums Margonda Depok","4,5","(2.081)","·","$$","Kafe","·","","·","Jl. Margonda Raya No.426","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOWv6bN48Hp_5Qsjt9Idact2QCZBNhm8YSPUfS52jwBiG7Bub3ZL9LOGarrJhw6UNjOdxy1h35OEI2UiJVwe8eNBwEKQOW6OzvylMZV8y-QiIv6uFERyQtAz4TzCStBC1qf7IL=w197-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, makanannya enak2 & harganya affordable 👍🏻""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoem40bnJtZxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5Kz4afQI8qCd6w-fr_-oDg&ei=5Kz4afQI8qCd6w-fr_-oDg&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kedai+Nyemil/data=!4m7!3m6!1s0x2e69e937ac2aff6b:0x5768e62694a88487!8m2!3d-6.3988048!4d106.8363527!16s%2Fg%2F11grtblxfv!19sChIJa_8qrDfpaS4Rh4SolCbmaFc?authuser=0&hl=id&rclk=1","Kedai Nyemil","4,9","(18)","","","Kedai Kopi","·","","Jl. Kemakmuran Raya","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqB5eNvNDJ5cBgM8PUknO5CH7qtDpecbwmKRCQ_gwGb3ydHG1aom46kxjEL01UwHY2-1mvTZuBpzizeOTA9_0b3poGFhKjqCEFgG4C3AxTT1P4Ck4zIEYYzMDCtMkCELLNl2Ro=w80-h106-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Starbucks+Coffee+-+Margonda+Raya/data=!4m7!3m6!1s0x2e69ec16e8f7768b:0xd918b136ecb78a71!8m2!3d-6.3639004!4d106.8334585!16s%2Fg%2F11f3qb42fg!19sChIJi3b36BbsaS4RcYq37DaxGNk?authuser=0&hl=id&rclk=1","Starbucks Coffee - Margonda Raya","4,6","(1.971)","·","Rp 50–75 rb","Kedai Kopi","·","","Jl. Margonda Raya No.488","","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKhNqWuHXzzaKVLoxboNbxEjY7DR43NL99_KuFpfJW0cxfhFV6IIkZBznIUaznmywv7zRbIcUv4t_Awy3_hB_GhHeCakvHLfpANFrnoCnaPBKQALyzP67QIhtg-f7mv95AXb_V=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan/minumannya enak, standarlah sebgmn Starbak yg lainnya.""","","",""
"https://www.google.com/maps/place/Si+huuu+ice+UI+Depok/data=!4m7!3m6!1s0x2e69ef1b5ad97d6d:0xc54176a217df8e53!8m2!3d-6.3693707!4d106.8164297!16s%2Fg%2F11frrs7dm_!19sChIJbX3ZWhvvaS4RU47fF6J2QcU?authuser=0&hl=id&rclk=1","Si huuu ice UI Depok","5,0","(1)","","","Kedai Kopi","·","","Jl. Palakali No.28","","Tutup","· Buka Sel pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MHzFFOencMyE-RZ3CnXRmw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=190.74414&pitch=0&thumbfov=100","","Makan di tempat","","",""
"https://www.google.com/maps/place/Kenduri+Coffee+Depok/data=!4m7!3m6!1s0x2e69ef06d3f41221:0xed0eef595cbc637f!8m2!3d-6.3708592!4d106.8134014!16s%2Fg%2F11sv692yrk!19sChIJIRL00wbvaS4Rf2O8XFnvDu0?authuser=0&hl=id&rclk=1","Kenduri Coffee Depok","4,9","(49)","·","Rp 1–25.000","Kedai Kopi","·","","Jl. K.H.M. Usman No.161a","","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGNXTJ4DdQzTcVCxyscGZmW1sQwF8RI8Pshd5te8hvZv6hALVlI1N6Mw3HPuuAvZordfXeJ1SLbvvAPEGy5gU1tNAkbLh0V_BNQHBs2550ror7oVnwkxaphnfu0QBeLNVRvqAw_Q=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""minumannya juga harganya affordable ‼️😋😋""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzdjY5MnlyaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5Kz4afQI8qCd6w-fr_-oDg&ei=5Kz4afQI8qCd6w-fr_-oDg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/KEDAI+KOPI+SERBAGUNA+1992/data=!4m7!3m6!1s0x2e69edd0d573da3d:0xc11f57df9cda66ae!8m2!3d-6.3565596!4d106.856876!16s%2Fg%2F11t2c3_qgw!19sChIJPdpz1dDtaS4RrmbanN9XH8E?authuser=0&hl=id&rclk=1","KEDAI KOPI SERBAGUNA 1992","4,3","(3)","","","Kedai Kopi","·","","·","Jl. Akses UI","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHt-ZeCX8YR-tT61QYchyiary6y7Ir21tuI61CcVdssXl3NDJFFHu5Ps3ybx_1JudOHlDaLX3ppCMuijfXhfIHVuFLPDsV7K2qLFclnllu9zZ7-TWAXMzFvXJBGUUYS81-MAq46=w163-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/COTTI+COFFEE+-+Kelapa+Dua+Depok/data=!4m7!3m6!1s0x2e69ed000655d35b:0x52188feb818a8af4!8m2!3d-6.3549457!4d106.8403295!16s%2Fg%2F11y3wd_xf5!19sChIJW9NVBgDtaS4R9IqKgeuPGFI?authuser=0&hl=id&rclk=1","COTTI COFFEE - Kelapa Dua Depok","4,2","(83)","·","Rp 1–25.000","Kedai Kopi","·","","Jl. Akses UI No.60","","Segera tutup","· 22.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGdMWWuQ5vpk0UmFYhTkOXTVELN7lxcOP8YAun3P4OeLs2_qi1csNvVj1Ei9CPCcEWaPV1crThTwonoS1-RQxEndzAnSkA6pO3hvnaVUg5l7RCNMs7uXV1tdMeDXYgymPKPSNdfA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok buat yang suka minuman creamy tapi tetap ringan.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5M3dkX3hmNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5Kz4afQI8qCd6w-fr_-oDg&ei=5Kz4afQI8qCd6w-fr_-oDg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kopi+Calf+To+Go+Depok+Beji/data=!4m7!3m6!1s0x2e69e915aaff3ff7:0xffa08326bd26636!8m2!3d-6.388978!4d106.8145802!16s%2Fg%2F11vbsd447k!19sChIJ9z__qhXpaS4RNmbSazII-g8?authuser=0&hl=id&rclk=1","Kopi Calf To Go Depok Beji","4,6","(240)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Arif Rahman Hakim No.4","","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAElrVtOPUcmS4go0Ke5wkBsrRl9haOMpZaPNrhqHwgUJCWKDVI9pwBD0QROXZXap2i7wDhdjRXwigpsPukXuwKwGjb53RBQz_eLymZ5aTL9haZDMY4VnfanqGxazEknI1mzHgz5HcojJQQE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Utk rasa kopi calf premiumnya juara sih, ice chocolatenya jg enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2YnNkNDQ3axgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5Kz4afQI8qCd6w-fr_-oDg&ei=5Kz4afQI8qCd6w-fr_-oDg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rehat+%26+Singgah/data=!4m7!3m6!1s0x2e69ed04c948247f:0x17693e939dc2cb62!8m2!3d-6.3541306!4d106.8393365!16s%2Fg%2F11qq6fsk1w!19sChIJfyRIyQTtaS4RYsvCnZM-aRc?authuser=0&hl=id&rclk=1","Rehat & Singgah","5,0","(15)","","","Kedai Kopi","·","","JL Akses UI Gg Pamaan Kelapa Dua RT 02/09 No.39","","Segera tutup","· 22.00 · Buka Sel pukul 15.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWj3ZdgIxjmG-udN6x7ealkfrhoYPmix31K1lg3JI4ok_dm4B3-XyBM44KSOSeoV94jBjOYThCUzfaFt0QhoZXPqqs1h3LWXT_ZdkVCB9F_7asRNdqtMeVY2itKrr6O2w_7Uhj=w122-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Sociall+Listening+Space/data=!4m7!3m6!1s0x2e69ed69f6a1d68f:0xad24c3ca7f38e275!8m2!3d-6.3615164!4d106.8254479!16s%2Fg%2F11lv1_ppdd!19sChIJj9ah9mntaS4RdeI4f8rDJK0?authuser=0&hl=id&rclk=1","Sociall Listening Space","5,0","(10)","·","Rp 25–50 rb","Kedai Kopi","·","","Fakultas Ekonomi UI","","Tutup","· Buka Sel pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXQMrX_cQaBf49QZMcwqHS3LId9DOpc0PsvlnsTrPvPQtBLHvJ0K4hTM8hty0o5Wf7x10zp4rJCTpf059FYJySllpHtywF7T7IUsmKE7vjwakudnYSOIfpQQm2DEq_LHdBGdxp=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommended banget buat mahasiswa UI yang cari suasana beda!""","","",""
"https://www.google.com/maps/place/TOMORO+COFFEE+-+RSUI+Depok/data=!4m7!3m6!1s0x2e69ed1d829eb5cb:0x28006083489ca743!8m2!3d-6.3728549!4d106.8292196!16s%2Fg%2F11yhwx21kq!19sChIJy7Wegh3taS4RQ6ecSINgACg?authuser=0&hl=id&rclk=1","TOMORO COFFEE - RSUI Depok","4,7","(58)","·","Rp 25–50 rb","Kedai Kopi","·","","RSUI - Administration Building RSUI, Jl. Prof. DR. Bahder Djohan","","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaHp5odOHjVb1G6TE9uhrZTA4bs39keN7L6NXPAWHOdfYwythfZ6wAI6owl0jh_Xze_ZwCLK3DhQ7JhXLlKyBvx00hTDZUDU5dNExttufnU-iiLtSzU-l1nODIrukxwcdSqyrHnE9noeU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, oat latte the best dan pastry enak semuaa😁""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5aHd4MjFrcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5Kz4afQI8qCd6w-fr_-oDg&ei=5Kz4afQI8qCd6w-fr_-oDg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/AIKO+bakeshop/data=!4m7!3m6!1s0x2e69eddc3c854c7b:0xe865554976cef7c4!8m2!3d-6.3542394!4d106.8367662!16s%2Fg%2F11s42vt61n!19sChIJe0yFPNztaS4RxPfOdklVZeg?authuser=0&hl=id&rclk=1","AIKO bakeshop","4,8","(152)","·","Rp 25–50 rb","Toko Roti","·","","Ruko River View, Jl. Akses UI No.02","","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_V_iTy2MqT2piSm2qbgNVPQwuRh6kI310Bt2jGL4rL95sLUdFkXrhQGC09i5nlOt1SiydKBIsrkMkoPtA96qnl6WATKMK6cLT5R297Mxkys2T6k7197dEqDa8SI6Tc_4Xfe1a=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""All menu enaak, staf ramah, harga pas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzNDJ2dDYxbhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5Kz4afQI8qCd6w-fr_-oDg&ei=5Kz4afQI8qCd6w-fr_-oDg&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/koba+coffee+and+eat/data=!4m7!3m6!1s0x2e69efc48c7e6b3d:0xb023ca2526580cc2!8m2!3d-6.3734032!4d106.8133959!16s%2Fg%2F11hz8xq9kw!19sChIJPWt-jMTvaS4RwgxYJiXKI7A?authuser=0&hl=id&rclk=1","koba coffee and eat","4,5","(160)","·","Rp 25–50 rb","Kedai Kopi","·","","·","jln kh usman No.191","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrg5epDyZAr81WQ_jsaOGDVfOSZ4BirrH6ku3VPG6sXTd1CaPQvsfoMnYVRt_jH77Zw-ITaxQh3xTxal83Yma0e-xQC6FMYfCfLbUlqB-AWsh2iN87cFArW9hYNGozqgXqKxsp=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak minuman enak, tapi kayanya kurang terawat aja tempatnya.""","","",""
"https://www.google.com/maps/place/Kedai+Oma/data=!4m7!3m6!1s0x2e69ed9582c09adf:0xe144657532d5a176!8m2!3d-6.3796262!4d106.8468645!16s%2Fg%2F11mw75vb7f!19sChIJ35rAgpXtaS4RdqHVMnVlROE?authuser=0&hl=id&rclk=1","Kedai Oma","4,8","(69)","·","Rp 1–25.000","Restoran","·","","JRCW+4PX, Jl. Daiman Raya","","Buka","· Tutup pukul 23.10","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8SeFC2HC7TqV7-v5uFrGkrXAXm6V-WDno9K-7Nq5NjhWRnvN1hzBY_lV5jjVabqbHKiLugnPpjLjwojKoHkjU3XvTQoqsFHMlrAoCN2kIjRMbrQQvPlGKgfeyhQ95gu-0QuIW=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga murah rasa mewah ditambah suasana indah mantepp""","","",""
"https://www.google.com/maps/place/Kopi+Bar/data=!4m7!3m6!1s0x2e69ec11a195bbfd:0x7ab2ab115e9cbd3e!8m2!3d-6.369524!4d106.8335347!16s%2Fg%2F12m9hpmfj!19sChIJ_buVoRHsaS4RPr2cXhGrsno?authuser=0&hl=id&rclk=1","Kopi Bar","4,3","(1.228)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Margonda No.417 E","","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAER3CGxI7CtAup4ZUWlw7BG2FxZWa8RFP_KBD05PR2Q5NA-lF9q6c49axaYDDWIGIdLo5PKTFuON_m9-RoRh4KwO030jMigmHbVklSMtqv3QjiwqQZCLx887zasAN0ooR767T4=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bagus, makanan enak , harga bersahabat.""","","",""
"https://www.google.com/maps/place/Kopi+Bar/data=!4m7!3m6!1s0x2e69ec11a195bbfd:0x7ab2ab115e9cbd3e!8m2!3d-6.369524!4d106.8335347!16s%2Fg%2F12m9hpmfj!19sChIJ_buVoRHsaS4RPr2cXhGrsno?authuser=0&hl=id&rclk=1","Kopi Bar","4,3","(1.228)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Margonda No.417 E","","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAER3CGxI7CtAup4ZUWlw7BG2FxZWa8RFP_KBD05PR2Q5NA-lF9q6c49axaYDDWIGIdLo5PKTFuON_m9-RoRh4KwO030jMigmHbVklSMtqv3QjiwqQZCLx887zasAN0ooR767T4=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bagus, makanan enak , harga bersahabat.""","","",""
"https://www.google.com/maps/place/Tamelo+Atap+Cafe/data=!4m7!3m6!1s0x2e69ed0d6f25ff5b:0xe945ec66de613c2a!8m2!3d-6.3599823!4d106.8324638!16s%2Fg%2F11h7sw1n18!19sChIJW_8lbw3taS4RKjxh3mbsRek?authuser=0&hl=id&rclk=1","Tamelo Atap Cafe","4,4","(1.602)","·","$$","Kafe","·","","·","Tower C, Apartemen Taman Melati Margonda 2 Jl. Margonda No.525A Lantai 25","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHj_7TtyMfvYjcvSKFGb9u39lsz80SD3ypNyuXgUhKUnndX6rvvzjJ4nzxvjNzk8mSvcCgfBFDROjRfgFMVE2RLvDPHRcerCAt20gMhh2Y1kAQi4XY1ZRKwx0cdIWefAPPQv-o=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan dan minumannya juga enak dengan harga yang masih terjangkau.""","","",""
"https://www.google.com/maps/place/Warung+Kopi+Alians/data=!4m7!3m6!1s0x2e69ec15e2443955:0xfe2dde59cc2d2480!8m2!3d-6.3609428!4d106.8356413!16s%2Fg%2F11dzvt443y!19sChIJVTlE4hXsaS4RgCQtzFneLf4?authuser=0&hl=id&rclk=1","Warung Kopi Alians","4,7","(118)","·","Rp 1–25.000","Kedai Kopi","·","","·","JRQP+J7C, Jl. Mawar Raya","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIFVTx99lh4LyNMAwziZatZVQD055Mb5qv1ORpOXPaCKAEqR5OamjfQJt8dAXA-b2FweauNTNYgz5WPAfH7TJnNrbN4htm-1Oi4lu1y-hmDSvCE5SR8kdC80xDMc-C0W0dnAgfKQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam penyet nya enakk, tempat luas.""","","",""
"https://www.google.com/maps/place/Kantin+FEB+UI+%28KaFE%29/data=!4m7!3m6!1s0x2e69ec188ad2d4a1:0x4d0da5ccc1aae7f1!8m2!3d-6.3617027!4d106.8265389!16s%2Fg%2F11cn7fl7z_!19sChIJodTSihjsaS4R8eeqwcylDU0?authuser=0&hl=id&rclk=1","Kantin FEB UI (KaFE)","4,4","(271)","·","Rp 1–25.000","Pujasera","·","","JRQG+8J7","","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4X0MdU2gZE4xpWgayBtrK1veRgKeF9nig_pWg3xbII1p_KTqKgraRTlTWp8TLACKbj0S5vuNfYXSzgTRCSYtPq4bdHQjwFg5IqIJ76avoDk-xERoARJyoYUD9Lc7eXlcunIyS=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya asik.. Makanannya enak bersih dan murah""","","",""
"https://www.google.com/maps/place/Kopi+Kenangan+X+Chigo+X+Flip+Burger+-+Ruko+Kelapa+Dua+Depok/data=!4m7!3m6!1s0x2e69edae1c26d357:0x67fa41dd64d4eec!8m2!3d-6.3550362!4d106.8417325!16s%2Fg%2F11thb_k3gs!19sChIJV9MmHK7taS4R7E5N1h2kfwY?authuser=0&hl=id&rclk=1","Kopi Kenangan X Chigo X Flip Burger - Ruko Kelapa Dua Depok","3,5","(236)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Akses UI No.26","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEB2leIuc7oX4wG2kx4BuuX04D-5KQy_XbEskD2hKdly9OT9qByUr3HlahBzDsmws4sBtS9T-1Dd855YNtTzzXHEZY18h_sOsE_n5QU6o3yC5AAVAJZfaB7b4MQBeeO0YpcMy8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak tempat nya luas, cocok buat ngopi santai👌""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0aGJfazNncxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kz4abiLKNzMseMP3qjTyA0&ei=7Kz4abiLKNzMseMP3qjTyA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kedai+AgrO/data=!4m7!3m6!1s0x2e69edb58d443b8b:0xa004ca0ea017d29d!8m2!3d-6.37907!4d106.8546267!16s%2Fg%2F11vwgysb_6!19sChIJiztEjbXtaS4RndIXoA7KBKA?authuser=0&hl=id&rclk=1","Kedai AgrO","5,0","(16)","·","Rp 25–50 rb","Kedai Kopi","·","","·","Jl. Bengawan Solo No.13","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF64yIorsaJAqgF7PuLFDAdtiKKex-1C9srMnQH_rDZw4ZO5A3pQCPRTaC9COZWu8VMLTdv89luxglZZyqP_21sxakPMdtA66RmBZXoUU1G6D9s2YroU3z4gNZBk6p7cNSwGueqQA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga ya murah serius.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2d2d5c2JfNhgCOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kz4abiLKNzMseMP3qjTyA0&ei=7Kz4abiLKNzMseMP3qjTyA0&fo_s=OA&opi=79508299&orderType=2&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Roemah+-+Coffee,+Eatery,+and+Hub/data=!4m7!3m6!1s0x2e69edaf504cb9d3:0xfae7ce6e668fa26b!8m2!3d-6.3621378!4d106.8332865!16s%2Fg%2F11j3ndmjm0!19sChIJ07lMUK_taS4Ra6KPZm7O5_o?authuser=0&hl=id&rclk=1","Roemah - Coffee, Eatery, and Hub","4,4","(392)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Margonda No.505. Kel","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNT_QObeTXYYdXo6Vo0MvLjQdHX5rvjVbf-ONFjImvnqXLPESSJ9XckqaRRp20bjLjSBh9vQszoz-DjYQ_T_PMfmHcUwOp7T8KPbUPm5hD5Rk0n8HxZkLgEhPROcCXhx1ImtZ6=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Foodnya ga bisa dibilang enak, tapi nasi goreng spesialnya lumayan.""","","",""
