"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Suar+Ruang+Coffee+Ground/data=!4m7!3m6!1s0x2e69ede2575fbf5d:0x58840dcd54d90d65!8m2!3d-6.3600321!4d106.8211763!16s%2Fg%2F11pd4hh80h!19sChIJXb9fV-LtaS4RZQ3ZVM0NhFg?authuser=0&hl=id&rclk=1","Suar Ruang Coffee Ground","4,7","(286)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. H. Amat No.2","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf3Yj0PJi-xILqaIOdhrHhQJFay_bWafFNviByOkuoo4XvL8gepBeu2t-o9BCwZq5bK73pKUWmRX_ADSu4DGzA9TY02uoSRC5AiVasbXnPu51Fz5a-f6FXrAtQX2--Q93u6LwC=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga","","","","","","makanan","& minumannya affordable, lokasi nya ada di belakang UI."""
"https://www.google.com/maps/place/Mang+Kabayan/data=!4m7!3m6!1s0x2e69ec16e8ff0f7b:0xbc7e07e8cf18cef!8m2!3d-6.3638303!4d106.833454!16s%2Fg%2F1wjw92j4!19sChIJew__6BbsaS4R74zxjH7gxws?authuser=0&hl=id&rclk=1","Mang Kabayan","4,3","(1.330)","·","$$","Sunda","·","Jl. Margonda No.488","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMvKiieSQvSihYEBeXGQMfBjKY6bPh_NGhywszzCfpDJuwmoVTzu59LXWWFklYV_hu4Z69A0ViLK0CKcWV_0aiDplPD7dB6359pTwkd3zMgaGaPKPyrm0JdI2xvpLHRCp5hHLX2g=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","","Restoran spesial dengan menu Sunda","Makanan","nya jg enak2, fav saya gurame asam manis ma kangkung balacan."""
"https://www.google.com/maps/place/Kantin+FEB+UI+%28KaFE%29/data=!4m7!3m6!1s0x2e69ec188ad2d4a1:0x4d0da5ccc1aae7f1!8m2!3d-6.3617027!4d106.8265389!16s%2Fg%2F11cn7fl7z_!19sChIJodTSihjsaS4R8eeqwcylDU0?authuser=0&hl=id&rclk=1","Kantin FEB UI (KaFE)","4,4","(271)","·","Rp 1–25.000","Pujasera","·","JRQG+8J7","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtuQg1Pm_lxpZ9yg-o5rrHH32kN8S7IUkmRRRNTiKuVxwnC5QqFib6cuosq9HAGYYOTMPzMyXvSOKgkZJ1IKymDCQgbY-EcEQugzYWlVnZlTdJGjHVNTvnbmB5qHYNIku8aNmsFQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya asik.. Makanannya enak bersih dan murah""","","","","","","",""
"https://www.google.com/maps/place/KOWAWA+PSJ+UI+Coffee+Shop/data=!4m7!3m6!1s0x2e69edd60b213ef3:0xa0004f42a0accab0!8m2!3d-6.3617495!4d106.8281429!16s%2Fg%2F11jmywl5xn!19sChIJ8z4hC9btaS4RsMqsoEJPAKA?authuser=0&hl=id&rclk=1","KOWAWA PSJ UI Coffee Shop","4,6","(106)","","","Kedai Kopi","·","·","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiqZ3JFw_ld99q6FMmNe57YgE4xD6-WCn9CVyVBmbOJ41BAf64RvW-NwE5LczPMtjQOsyE30I4-LdMn5CVyInQbxy7ogAfAW_3WdXbvku4YZkig2Nf_gd9KaKW6_m42823badX=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Anda butuh tambahan sambal, garam, merica?""","","","","","Universitas Indonesia, Kantin PSJ UI Pusat Studi Jepang, Jl. Prof. DR. Selo Soemardjan","",""
"https://www.google.com/maps/place/Warung+Nastel/data=!4m7!3m6!1s0x2e69ec1d9840116b:0xa6f73daf3949696c!8m2!3d-6.36779!4d106.8191879!16s%2Fg%2F1q65fcsmv!19sChIJaxFAmB3saS4RbGlJOa8996Y?authuser=0&hl=id&rclk=1","Warung Nastel","4,6","(369)","·","Rp 1–25.000","Rumah Makan","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUl3652SZBwpG46Pi82q3HGdKi2JKuRMUuDRTXKhDJZ9QrKn8jcp9tkQaPe9khIkOK8_XirBHrMbk-DBjXbI6aPfhTvgslMlO3_c_WI7S2-SIrzMV96GdcZ7Tf8q8G10t9xxA6=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah dan","","","","","JRJ9+VMP, Jl. Palakali","makanan","sangat enak."""
"https://www.google.com/maps/place/Jonkira+Depok/data=!4m7!3m6!1s0x2e69edb98c0265f9:0x735719064d0ec84!8m2!3d-6.3648182!4d106.833554!16s%2Fg%2F11qgkfkgjd!19sChIJ-WUCjLntaS4RhOzQZJBxNQc?authuser=0&hl=id&rclk=1","Jonkira Depok","4,8","(1.433)","·","Rp 25–50 rb","Ramen","·","·","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3PiyaMGyP4KCyqjOmDXCPxPDHcTUWeNDLGxsnyFJDJRvcx8voNvUTx4hJ7F5V3cQcDcKmqJIVuny8CAQoaTr_JeJZ5j1YD5AcH9DrJFrQMZOF-id-yC3b23P9aMUaCFSIFfKWbg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ramen Curry juga cukup kental dengan rasa khas kari Jepang.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxZ2tma2dqZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=QK34aeSLG_jNseMPzImEiQ8&ei=QK34aeSLG_jNseMPzImEiQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Pos Code, Jl. Margonda No.477","",""
"https://www.google.com/maps/place/Waroeng+SS+Spesial+Sambal+Depok+Margonda/data=!4m7!3m6!1s0x2e69ec0858e36277:0xfeffdb8b4c7d91ec!8m2!3d-6.3783725!4d106.8317136!16s%2Fg%2F11c4bk0kc1!19sChIJd2LjWAjsaS4R7JF9TIvb__4?authuser=0&hl=id&rclk=1","Waroeng SS Spesial Sambal Depok Margonda","4,3","(10.361)","·","Rp 25–50 rb","Indonesia","·","·","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwpL4FjC7i5rQsKZ_K-WUZGYNlaqSrhpel5eotnMfN9g7plXkOLNk6ePfXq7yDjVZVlmFirT4WYi9L2iVqezlYI9DNhM-EeHkpoIkL1TseU_4IvOOjoumwhtOXQm3MdK0mZU0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNGJrMGtjMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=QK34aeSLG_jNseMPzImEiQ8&ei=QK34aeSLG_jNseMPzImEiQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Margonda No.280","Makanan","enak, tempat luas, menu beragam, rasanya mantap, harga murah!"""
"https://www.google.com/maps/place/Kantin+Vokasi+Universitas+Indonesia/data=!4m7!3m6!1s0x2e69edc39fa1dfc3:0xe59a725b3e18209f!8m2!3d-6.3688447!4d106.8217843!16s%2Fg%2F11fd71lwxr!19sChIJw9-hn8PtaS4RnyAYPltymuU?authuser=0&hl=id&rclk=1","Kantin Vokasi Universitas Indonesia","4,6","(104)","·","Rp 1–25.000","Indonesia","·","Kantin vokasi, Jl. Akses Vokasi UI","Tutup","· Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQzJwBykmZjJDh0Bv1gaqprt-rEWU_Zl3qETOb8wg89IUcaYb52jmoXckfUjaXn8F-wsPPa2uLkspcQ9hVmdLjXHilGc7c4Jeg5_rrACe3APc1k42JCJmh6pHDy59V8T4AlP-R=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kantin terbuka, udara segar, banyak pohon,","","","","","","makanan","enak dan murah"""
"https://www.google.com/maps/place/Resto+Mie+Ayam+Berkat/data=!4m7!3m6!1s0x2e69ec1625ad9951:0x323e44f06e18cd1c!8m2!3d-6.3605711!4d106.8335936!16s%2Fg%2F1tdnt9j9!19sChIJUZmtJRbsaS4RHM0YbvBEPjI?authuser=0&hl=id&rclk=1","Resto Mie Ayam Berkat","4,4","(1.747)","·","Rp 25–50 rb","Mi","·","·","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeiT-rotxqqSs0TspJl3WoCdsvIbGDR-xS7QmqERaaAMCDtVsLyMpk6vKXl85v7t2tnEO1uW-SnpB4wmg3RENjd0iUlJ874IZX1gjntrf0xu1FTW5ASxC8Qd0i82yLDKNsDLO_=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makananya enak, tapi banyak menu yang habis dan lama pelayanan nya""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkbnQ5ajkYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=QK34aeSLG_jNseMPzImEiQ8&ei=QK34aeSLG_jNseMPzImEiQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Margonda No.504","",""
"https://www.google.com/maps/place/Walking+Drums+Margonda+Depok/data=!4m7!3m6!1s0x2e69ede92b77cd85:0x6d7bfa1c7a8425fe!8m2!3d-6.3671129!4d106.8343545!16s%2Fg%2F11hzn4nrmg!19sChIJhc13K-ntaS4R_iWEehz6e20?authuser=0&hl=id&rclk=1","Walking Drums Margonda Depok","4,5","(2.081)","·","$$","Restoran","·","·","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsvbpm4Ns3SIJ5_Cw0iKYjFxXf-ArMCHOxJ3hCi2PO43NY9txJcnGPpdIuMpnMUDv8838yWMlhMWz2uGrr3ULvYscJpd0AIaDGDj18vteZkaz6B_G1L0U56iLG0o93BWV3dkXOLA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoem40bnJtZxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=QK34aeSLG_jNseMPzImEiQ8&ei=QK34aeSLG_jNseMPzImEiQ8&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Margonda Raya No.426","Makanan","minumannya top enak bgt dan cara penyajiannya unik."""
"https://www.google.com/maps/place/Green+T/data=!4m7!3m6!1s0x2e69ec39b2b73ff9:0x34d6e0170f0b023c!8m2!3d-6.3652436!4d106.8296519!16s%2Fg%2F11bzy81p72!19sChIJ-T-3sjnsaS4RPAILDxfg1jQ?authuser=0&hl=id&rclk=1","Green T","4,2","(28)","","","Kafe","·","JRMH+WV2, Main Library, Universitas Indonesia, Kampus UI","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfNqb3kQI0BSaV6A9nAicT5zgbarsuM2BMRbf4xo-S8zz_26UeXt5lol1rZo5WKwH58H4oCIna9eUm5_bIOvcfN2M6LHkQKPhYPcPmQ_xOj22ASWyfZ2YRFqPdl-YGCz2IFGaYqw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Maksi pake chicken crunchy rice (pakai mayo) dan teh hangat 35rb.""","","","","","","",""
"https://www.google.com/maps/place/deMargo+Restaurant/data=!4m7!3m6!1s0x2e69ed6cf575fb7b:0x4b6480bfeab400ec!8m2!3d-6.372279!4d106.8333012!16s%2Fg%2F11jssg4z5f!19sChIJe_t19WztaS4R7AC06r-AZEs?authuser=0&hl=id&rclk=1","deMargo Restaurant","4,8","(102)","","","Restoran","·","The Margo Hotel, Jl margonda raya. 358 LG Floor","Segera tutup","· 22.00 · Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlJgqgu_v4libPcp0U6CvM3_d3pfYumf147eDup0Kttaiv3Smxx3WeJIS1TIj-s_nEOiVME2pjBVy5_ftcGet-8xDoEhn8u7EtFDu0IUNdJnL-63ZPmm2eYQxmh_poZJnsi2y8gF8TSmQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa enak dan harga terjangkau pula.""","","","","","","",""
"https://www.google.com/maps/place/deMargo+Restaurant/data=!4m7!3m6!1s0x2e69ed6cf575fb7b:0x4b6480bfeab400ec!8m2!3d-6.372279!4d106.8333012!16s%2Fg%2F11jssg4z5f!19sChIJe_t19WztaS4R7AC06r-AZEs?authuser=0&hl=id&rclk=1","deMargo Restaurant","4,8","(102)","","","Restoran","·","The Margo Hotel, Jl margonda raya. 358 LG Floor","Segera tutup","· 22.00 · Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlJgqgu_v4libPcp0U6CvM3_d3pfYumf147eDup0Kttaiv3Smxx3WeJIS1TIj-s_nEOiVME2pjBVy5_ftcGet-8xDoEhn8u7EtFDu0IUNdJnL-63ZPmm2eYQxmh_poZJnsi2y8gF8TSmQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa enak dan harga terjangkau pula.""","","","","","","",""
"https://www.google.com/maps/place/Tempat+Makan+Kimpul/data=!4m7!3m6!1s0x2e69ec16d921177f:0xf4ad9ccd0781712f!8m2!3d-6.3643124!4d106.8328946!16s%2Fg%2F11crz2035z!19sChIJfxch2RbsaS4RL3GBB82crfQ?authuser=0&hl=id&rclk=1","Tempat Makan Kimpul","4,6","(258)","·","Rp 1–25.000","Restoran","·","·","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLREX_27xrEAY_xrGXvZmS87XUVy_M6CivJLyWSD3YyVz8SwLJ8Hp-dSY_EUZqBGFkU7E70U-R7cyjPr7PdMVSD-1ptzTGhrggr_B3EX0SKjMyAgfN82C3UzGuEUhIkHHyAZKG=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak buat santuy, nasi gorengnya enak dn murah""","","","","","Jl. Cengkeh No.17B","",""
"https://www.google.com/maps/place/de%27Clan+Resto+%26+Cafe+Depok/data=!4m7!3m6!1s0x2e69ebbfb4dc4b3f:0x88f0d769a1b2a0b7!8m2!3d-6.4037379!4d106.8323224!16s%2Fg%2F11k2g0578s!19sChIJP0vctL_raS4Rt6CyoWnX8Ig?authuser=0&hl=id&rclk=1","de'Clan Resto & Cafe Depok","4,7","(1.822)","·","$$","Restoran","·","Jl. Tole Iskandar No.33","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFw0sDh2ObOsXganVTL1FTf-_Q9VSTERRSKTDVMKhRTjD1I6qj7AMhRi0KIkMAxP-we4DOmM6NEUFY8pElAm3DHmSDV-RYBrOVZYquIcBXsE-7AfNzCUj4pwdwFA6_3-ayMB6B4=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enaak, menurutku harganya worth dengan rasa makanannya""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrMmcwNTc4cxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Sa34aZ_0G9qXseMPms3I6Qk&ei=Sa34aZ_0G9qXseMPms3I6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Universitas+Indonesia/data=!4m7!3m6!1s0x2e69ec1a804e8b85:0xd7bf80e1977cea07!8m2!3d-6.3606229!4d106.8272343!16zL20vMDF6bHJ2!19sChIJhYtOgBrsaS4RB-p8l-GAv9c?authuser=0&hl=id&rclk=1","Universitas Indonesia","4,7","(7.304)","","","Universitas Negeri","·","·","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeL1yZLbuRYXl4DCDslO9KXL2iE1O8RCmByxV5Zb6gNCa2sBMOBMkP6Hc8ZNQ437QpMSFIqxDirb538Tz2nZF_fNUJv8_oCjL7QSf76rtte5CFSOjyRcqJhDQag7GmA-2-kM1ieg=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Udara sejuk, lingkungannya nyaman, ada bbro tempat makan yg enak""","","","","","Jl. Lingkar","",""
"https://www.google.com/maps/place/Tamelo+Atap+Cafe/data=!4m7!3m6!1s0x2e69ed0d6f25ff5b:0xe945ec66de613c2a!8m2!3d-6.3599823!4d106.8324638!16s%2Fg%2F11h7sw1n18!19sChIJW_8lbw3taS4RKjxh3mbsRek?authuser=0&hl=id&rclk=1","Tamelo Atap Cafe","4,4","(1.602)","·","$$","Kafe","·","·","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBRxqXprmmXo8C5ftp6xsDWSVPuSebuEPgUg6M_4JdTL2amif1wtNfZRl_CUV9o6Z4cQkn4mIHhrlZiDz_E7WDMhWrJzt3NSLy-rHQjkayJU3E6TrNMBF-PrJpTM_sONvFsq1jVg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","","Tower C, Apartemen Taman Melati Margonda 2 Jl. Margonda No.525A Lantai 25","Makanan","dan minumannya juga enak dengan harga yang masih terjangkau."""
"https://www.google.com/maps/place/Warkop+Qimpul+Javaz+Maniez/data=!4m7!3m6!1s0x2e69ec16dc23ee75:0x553d62aeb6308b64!8m2!3d-6.364369!4d106.8328658!16s%2Fg%2F11bwtbjhy5!19sChIJde4j3BbsaS4RZIswtq5iPVU?authuser=0&hl=id&rclk=1","Warkop Qimpul Javaz Maniez","4,5","(656)","·","Rp 1–25.000","Indonesia","·","·","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPI8nCNEcZvDeclD_F5XHrJLKtqYQu7Xxm5-oZ7farrfY6uaB6lpcb4oH1TqWMLcplAM9x6VTuUraKf_3tNcYu-sdS8gXb0b6two3MYjJP6IJ9ULEB--DLeUgCjvBOMfUompiDVA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya murah, tapi rasanya enakk!!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFid3Riamh5NRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Sa34aZ_0G9qXseMPms3I6Qk&ei=Sa34aZ_0G9qXseMPms3I6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Cengkeh No.17A-B, RT.04/RW.07","",""
"https://www.google.com/maps/place/Mie+Ayam+Yamien+Sengketa/data=!4m7!3m6!1s0x2e69ed95fb62e73d:0x60b5dff92289106b!8m2!3d-6.3629165!4d106.8215682!16s%2Fg%2F11l08z0yvx!19sChIJPedi-5XtaS4RaxCJIvnftWA?authuser=0&hl=id&rclk=1","Mie Ayam Yamien Sengketa","4,7","(301)","·","Rp 1–25.000","Mi","·","·","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEw-lcRdqWztCUMl649tUK--lAQ-V-tDdpjbmgS8zWCEe2oNxoQbtqULZoPG5urN83l2P4gvb4AOJgNqi1kiTzyheff9eIymUKuqBojpyCmIrG2LjUPJIdNDo12Iui5Jgfn_rw_=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mie ayam/yamin nya berasa banget n jujur BASO nyaaaa enakk polll.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsMDh6MHl2eBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Sa34aZ_0G9qXseMPms3I6Qk&ei=Sa34aZ_0G9qXseMPms3I6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","JRPC+RJP, Jl. Mandor Goweng","",""
"https://www.google.com/maps/place/Segala+Cafe/data=!4m7!3m6!1s0x2e69ed6f2a9af32b:0x33b29a218a6a3a9!8m2!3d-6.3513045!4d106.8309805!16s%2Fg%2F11txrjtgbl!19sChIJK_OaKm_taS4RqaOmGKIpOwM?authuser=0&hl=id&rclk=1","Segala Cafe","4,9","(555)","·","Rp 25–50 rb","Kafe","·","Felfest UI, Kompleks Kampus UI, Jl Prof. Dr. Miriam Budiarjo","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWlqW3BnK8gOaT7LY2lyPWc-QNjItC3nS7szHr1gWmpQRgkFEy1ixmaALwlXn8yhn1o6ZF4yt_kv6IrmTIsiouXAjKzRQrYS8N4fwcTcMifQhdjeBy27b-2gFpylFiDWsj71LoPA0JF1l5=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak, harga terjangkau dan super worth to try.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0eHJqdGdibBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Sa34aZ_0G9qXseMPms3I6Qk&ei=Sa34aZ_0G9qXseMPms3I6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Hokben+Margonda/data=!4m7!3m6!1s0x2e69ed26b2be2bfb:0x9a7292c732b232e1!8m2!3d-6.3827662!4d106.8294345!16s%2Fg%2F11gjv6fs6c!19sChIJ-yu-sibtaS4R4TKyMseScpo?authuser=0&hl=id&rclk=1","Hokben Margonda","4,5","(2.097)","·","Rp 50–75 rb","Makanan Siap Saji","·","Jl. Margonda No.222c","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2dTt2GMwWn2vAQuve2XVo9LOC_9LlTW6f-osbyDtvMgTBZRdRzFgRGTuKh8onQRFd4gRE83SwbuwkJxylVSZfFrBwQJHi9oFBkTXxIpKU9zLVpQ4VTiXFOEqt_zp1e7aAyYOt=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan sangat ramah, resto bersih,","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnanY2ZnM2YxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Sa34aZ_0G9qXseMPms3I6Qk&ei=Sa34aZ_0G9qXseMPms3I6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","makanan","enak, nasi banyak."""
"https://www.google.com/maps/place/Kantin+Sastra/data=!4m7!3m6!1s0x2e69ec19a15342af:0xbf248ed0df3d6e05!8m2!3d-6.3639319!4d106.82703!16s%2Fg%2F11bxg01hw7!19sChIJr0JToRnsaS4RBW4939COJL8?authuser=0&hl=id&rclk=1","Kantin Sastra","4,5","(383)","·","Rp 25–50 rb","Kafetaria","·","Universitas Indonesia","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiE1_O8GsUwZfwL7gw6GRnWy8tCcharBFqJWlW7P6xWoifvJQSAnKRCw4iyHSg_Y-nBdtfzsUtmt09LALcDvWujy2BH_6-lpy8QyatYOwgoq66KjoPSwHjOSLWuoioGNRXZu9M=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Various dishes at affordable prices.""","","","","","","",""
"https://www.google.com/maps/place/Warung+Nasi+Padaringan+Muda/data=!4m7!3m6!1s0x2e69ec1635e41a51:0x75950b067e97d32b!8m2!3d-6.3614321!4d106.8329292!16s%2Fg%2F11f3x7m5zw!19sChIJURrkNRbsaS4RK9OXfgYLlXU?authuser=0&hl=id&rclk=1","Warung Nasi Padaringan Muda","4,4","(17)","","","Nasi","·","JRQM+C5F, jl. sawo stasiun UI","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQGlOmOHcUdabgY5B28F7qm51q2__x0Irb7zkRXtMWyEKW7qUOT3vUksAf9nR8abluhg3CFZ64Vjt3ZjNMYvFXT5-H28q9jQLiEtzy-X4yo_AxJSQ4EDNiOfhgpgoTGWiJMqF5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Langsung ke sini aja dah 👍""","","","","","","",""
"https://www.google.com/maps/place/Sambel+Neng+Icha/data=!4m7!3m6!1s0x2e69ed53f3b5023f:0x3a0de5372ca5337d!8m2!3d-6.3539621!4d106.8374995!16s%2Fg%2F11lgtfcfxz!19sChIJPwK181PtaS4RfTOlLDflDTo?authuser=0&hl=id&rclk=1","Sambel Neng Icha","4,5","(24)","·","Rp 25–50 rb","Prasmanan","·","JRWP+CX9, Jl. Akses UI","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMCf_EgWC5e9Aasw5uc0LKy7252eKWPXNpu6yP3l2VrU8ka8dPMxacEFi_b1rmp4lRLAhfGQNGJVdw8iA8o23rvhVdPA3q4j58aTdcbVBbnjqlmRyk6r21eXFZ12iWHzjE9o4m=w92-h92-k-no","","Makan di tempat","","","","","","Bawa pulang",""
