"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Richeese+Factory+Margonda/data=!4m7!3m6!1s0x2e69ebfa0345cadf:0xe00b367765e88d77!8m2!3d-6.3887015!4d106.8267129!16s%2Fg%2F11b6hqfx1q!19sChIJ38pFA_rraS4Rd43oZXc2C-A?authuser=0&hl=id&rclk=1","Richeese Factory Margonda","4,3","(4.533)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Margonda Raya, RT.02/RW.08","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFszP47FdBXdzCqV3wZRQioiv_D8uQ8rfQeGYjSW6KpfCvX8j8qDk_IoTW51tY1WxRYz7CScYpiwRZry6wdPT26_av7EMdO-VEkvSVCNWITA5ARwCi_Ins4F3kmUkEnWmgILLN7=w160-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, tapi saat datang saos sambel n tomat habis""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmhxZngxcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=s634aa_ABtucseMP7q29oQU&ei=s634aa_ABtucseMP7q29oQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/McDonald%27s+Kelapadua/data=!4m7!3m6!1s0x2e69ed53129f1d2d:0x1539c3251086555e!8m2!3d-6.3546769!4d106.8443732!16s%2Fg%2F11fl08ykns!19sChIJLR2fElPtaS4RXlWGECXDORU?authuser=0&hl=id&rclk=1","McDonald's Kelapadua","4,6","(6.874)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhhIQbvppr1LzW0ueXOxOY38zWAWs02ulY4_YA6queniwnRujT1HpjtAu4YQA7HgPq5xLWx8dHXs_Snbt9CNBSfZXGvVK_wEETdk-DVxjIT5Rt_j0-SuZKJnXExycSpQSDVj457D0XuwA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam spicynya enak, pesan pake penawaran bisa custom ayam di layarnya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbDA4eWtucxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=s634aa_ABtucseMP7q29oQU&ei=s634aa_ABtucseMP7q29oQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Akses UI No.59","",""
"https://www.google.com/maps/place/Kantin+FISIP+UI+-+NL+Balsem/data=!4m7!3m6!1s0x2e69ed839b61a927:0xe29b116ce522ebf1!8m2!3d-6.3632041!4d106.8298319!16s%2Fg%2F11gj76ydlp!19sChIJJ6lhm4PtaS4R8esi5WwRm-I?authuser=0&hl=id&rclk=1","Kantin FISIP UI - NL Balsem","4,7","(83)","·","Rp 1–25.000","Kafetaria","·","Kantin Fakultas Ilmu Sosial dan Ilmu Politik Universitas Indonesia","Tutup","· Buka Sel pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGX4sdyOQK9kbrYCWTsxKRvxJTXdZa64bgOtaqmUo-m28A3_MNwPGGDqCvxc-xqKh1TjDsWKvjL-XYMc-1nsTyaPELdzwXL8W41wHsvS-ONq-Lfwr7oai0gDLzpCrpSfr6CjKkNd85n79O5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selalu pesan naso ryan, harga murah tapi enak""","","","","","","",""
"https://www.google.com/maps/place/KFC+Margonda/data=!4m7!3m6!1s0x2e69ebf2ffffffff:0x9214853a449aafcb!8m2!3d-6.3745849!4d106.8328374!16s%2Fg%2F12ml2yn4r!19sChIJ______LraS4Ry6-aRDqFFJI?authuser=0&hl=id&rclk=1","KFC Margonda","4,4","(8.563)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAElEYwe_C_NEfUHcVYZjX8ohkbljJIk20LP4D69WwbOk0OSu2YDAd0u7KpHZfO4Zx2aCKm8CWqLRkLgtGm1pgZkb0vE-_Qp4hGXGJtsissQL7Mxl9dVx7QbL_MDnfGmqezxSrsW=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam dan menu makanannya sama kayak KFC lain.Satpam dan karyawannya baik.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTJtbDJ5bjRyGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=s634aa_ABtucseMP7q29oQU&ei=s634aa_ABtucseMP7q29oQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Margonda Raya, RT.01/RW.02","",""
"https://www.google.com/maps/place/Chick%26Whiz+Akses+UI/data=!4m7!3m6!1s0x2e69ed893b9e93bd:0x3a544996073d1b00!8m2!3d-6.3546965!4d106.8401934!16s%2Fg%2F11s3d75v8l!19sChIJvZOeO4ntaS4RABs9B5ZJVDo?authuser=0&hl=id&rclk=1","Chick&Whiz Akses UI","5,0","(7)","","","Makanan Siap Saji","·","Jl. Akses UI No.46, RT.02/RW.08","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-rrjlJQ9MJfUU3AUnmKdGrtJBEiN-XpFKeox5RqWq9-lJgJ20PbZmhtcTdk2Rd80vx7M9Zhog1t2Fj67Kz9wL7FpFEFN0TWjnU4f7RZEPu1bs9IboZ653uK0A69eY8XoXIGpD=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga makanannya wort it lah""","","","","","","",""
"https://www.google.com/maps/place/CFC+SPBU+BEJI+DEPOK/data=!4m7!3m6!1s0x2e69e95500000001:0xdbbb617c33ddb10b!8m2!3d-6.3740856!4d106.8136563!16s%2Fg%2F1ptxn6zxx!19sChIJAQAAAFXpaS4RC7HdM3xhu9s?authuser=0&hl=id&rclk=1","CFC SPBU BEJI DEPOK","4,5","(985)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHR6vge7L2N-CYqUDskaot1etVbT01WfUjb1TTacG1gFjrZcTUIDBocxk2HAQUo6qdJfJ7AHOVAV3e4o0ar583yrdDWIafv01YOyLnnyCnp9w2R5TB-MagkUDmJf4bP-jeWD59k=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayamnya enak juicy klo untuk harga ya standarlah, bersih juga tempatnya""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB0eG42enh4GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=s634aa_ABtucseMP7q29oQU&ei=s634aa_ABtucseMP7q29oQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","SPBU Beji, Jl. H. Asmawi, RT.05/RW.5","",""
"https://www.google.com/maps/place/MANG+KATSU+-+DEPOK+AKSES+UI/data=!4m7!3m6!1s0x2e69ed005010b2dd:0x115eaa93a968f11b!8m2!3d-6.357058!4d106.857965!16s%2Fg%2F11ypqd_dv_!19sChIJ3bIQUADtaS4RG_FoqZOqXhE?authuser=0&hl=id&rclk=1","MANG KATSU - DEPOK AKSES UI","1,7","(25)","","","Makanan Siap Saji","·","JVV5+55G, Jl. Komjen. Pol. M. Jasin","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrUNQzIbyShYihgFJTnkjfTmQBSDhyL2IGl3fX5FM_kOdp6eoz5Fn4kCLh6ITewKEQIpOiLwlxNRkHQ8etbRBza8lvKOfN9Ya1xtiz0NVXJBcXsOEUM1kVu4sx2Qf79uSlCXnc6kFH_zPY=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Udh tutup yah, padahal enak""","","","","","","",""
"https://www.google.com/maps/place/Subway+Margonda+Raya+Depok/data=!4m7!3m6!1s0x2e69edb91c3fe047:0x8b3ba59f19cd16cb!8m2!3d-6.3637921!4d106.8334517!16s%2Fg%2F11s3pqxwtj!19sChIJR-A_HLntaS4RyxbNGZ-lO4s?authuser=0&hl=id&rclk=1","Subway Margonda Raya Depok","4,5","(278)","","","Makanan Siap Saji","·","Jl. Margonda No.448","Segera tutup","· 21.45 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1-_4JAktNcWQ9H--OD8awEtIEg6I23QZziQPMAB6KbbolvNGTnFPTC_lp32WOP82ZRKDxP3qaDL0QwAkh-QuPcpxby8YUC8plxQ2iZFdxB-mx4m13DvdfY_R_R2pBR2lKaBU=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""cuma menu chicken soup nya perlu diperbaiki.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzM3BxeHd0ahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=s634aa_ABtucseMP7q29oQU&ei=s634aa_ABtucseMP7q29oQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Kantin+Vokasi+Universitas+Indonesia/data=!4m7!3m6!1s0x2e69edc39fa1dfc3:0xe59a725b3e18209f!8m2!3d-6.3688447!4d106.8217843!16s%2Fg%2F11fd71lwxr!19sChIJw9-hn8PtaS4RnyAYPltymuU?authuser=0&hl=id&rclk=1","Kantin Vokasi Universitas Indonesia","4,6","(104)","·","Rp 1–25.000","Indonesia","·","Kantin vokasi, Jl. Akses Vokasi UI","Tutup","· Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQzJwBykmZjJDh0Bv1gaqprt-rEWU_Zl3qETOb8wg89IUcaYb52jmoXckfUjaXn8F-wsPPa2uLkspcQ9hVmdLjXHilGc7c4Jeg5_rrACe3APc1k42JCJmh6pHDy59V8T4AlP-R=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kantin terbuka, udara segar, banyak pohon,","","","","","","makanan","enak dan murah"""
"https://www.google.com/maps/place/Warung+Nastel/data=!4m7!3m6!1s0x2e69ec1d9840116b:0xa6f73daf3949696c!8m2!3d-6.36779!4d106.8191879!16s%2Fg%2F1q65fcsmv!19sChIJaxFAmB3saS4RbGlJOa8996Y?authuser=0&hl=id&rclk=1","Warung Nastel","4,6","(369)","·","Rp 1–25.000","Rumah Makan","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUl3652SZBwpG46Pi82q3HGdKi2JKuRMUuDRTXKhDJZ9QrKn8jcp9tkQaPe9khIkOK8_XirBHrMbk-DBjXbI6aPfhTvgslMlO3_c_WI7S2-SIrzMV96GdcZ7Tf8q8G10t9xxA6=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah dan","","","","","JRJ9+VMP, Jl. Palakali","makanan","sangat enak."""
"https://www.google.com/maps/place/Geprekin+By+Gondes/data=!4m7!3m6!1s0x2e69ede1bd41b1f7:0x3c016e71baf41335!8m2!3d-6.3547413!4d106.8420506!16s%2Fg%2F11gjq0qtfl!19sChIJ97FBveHtaS4RNRP0unFuATw?authuser=0&hl=id&rclk=1","Geprekin By Gondes","4,7","(273)","·","Rp 1–25.000","Ayam","·","·","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOq-LHWrQ9s2d3oZ2ehUiQSo9_0y0cWJ_hul2K0v3-yFBg0aNdfcffwfcNryGkFb2dijeMsNNm2P63e3GqPeBp5le3VfhXhPQSWTV6AwiJ8uxKq9utwzDRJpu_hI25iEXW-Bw=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, ayam dan sambel nya mantap.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnanEwcXRmbBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=s634aa_ABtucseMP7q29oQU&ei=s634aa_ABtucseMP7q29oQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Akses UI No.18","",""
"https://www.google.com/maps/place/A%26W+ITC+Depok+Ruko/data=!4m7!3m6!1s0x2e69eb83f2db753d:0xa95ef556c83cb56a!8m2!3d-6.3934489!4d106.8234687!16s%2Fg%2F11j909b89p!19sChIJPXXb8oPraS4RarU8yFb1Xqk?authuser=0&hl=id&rclk=1","A&W ITC Depok Ruko","4,4","(710)","·","Rp 50–75 rb","Makanan Siap Saji","·","Samping Terminal Terpadu, ITC Depok, Jl. Gedoran Depok Jl. Margonda Raya No.53","Segera tutup","· 22.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE36HPyWAydxTpAfEgC6pkxhot3tYT2b29FZcZgt8iGvUwnCGeu8MJjqVy5RaaGd5UiEf2KC-HcdfqYxFG7Xd1CS_GFyXyOt110IdkUlvmqUgTS3-DUuS_ZcWNEsenLMxTEhyxG=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bersih","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqOTA5Yjg5cBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=s634aa_ABtucseMP7q29oQU&ei=s634aa_ABtucseMP7q29oQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","makanan","nya enak semua pelayanan nya yang terbaik"""
"https://www.google.com/maps/place/Labbaik+Chicken+Cagar+Alam+Depok/data=!4m7!3m6!1s0x2e69e9007c2f90a7:0xb36aa30cd45001be!8m2!3d-6.4068019!4d106.8125424!16s%2Fg%2F11w9pzmjjk!19sChIJp5AvfADpaS4RvgFQ1AyjarM?authuser=0&hl=id&rclk=1","Labbaik Chicken Cagar Alam Depok","4,5","(390)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Cagar Alam No.2b","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1RxpouEPouLprDPUOkljg5xWg2jZiEPvZFNIK4bPlNg1j-mJ94nPR_eZqldhrozImoaZMhgkOQLcV0fzpdSsr-wz_9kdd_oy6L89NHCIhVMxvetqGA9pXwXwkMdlT1RtHMhboA1mAY9m8=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best sekali pelayanan, harga nya merakyat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3OXB6bWpqaxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uK34aY64MMehnesPhpOTgQE&ei=uK34aY64MMehnesPhpOTgQE&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","","makanan","enak"""
"https://www.google.com/maps/place/Dkriuk+pintu+motor+ui/data=!4m7!3m6!1s0x2e69ed3d13588027:0xd21469e83611eede!8m2!3d-6.3678893!4d106.820177!16s%2Fg%2F11sw1b4qc_!19sChIJJ4BYEz3taS4R3u4RNuhpFNI?authuser=0&hl=id&rclk=1","Dkriuk pintu motor ui","5,0","(1)","","","Makanan Siap Saji","·","JRJC+R3R, Jl. Tegangan Tinggi Kukusan","Buka","· Tutup Sel pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPtX6vbI4Xt0t-IZDN0OG4AvW4yvUutwosKmNAkAdDjOVXhu0YvnBCEuXCO7SdcTUTMOtTU_PiGKvgykzj8UPJyMlBfdvs81v-FtuCO9rKd_9xiCYBo4l7V_S-3UcCIqqHluCU=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Gurih ayamnya garing.""","","","","","","",""
"https://www.google.com/maps/place/Wings+Chit+UI+Depok/data=!4m7!3m6!1s0x2e69eff6ca0145a7:0x6ca92b966c5d042a!8m2!3d-6.3663019!4d106.8154445!16s%2Fg%2F11t73clghh!19sChIJp0UByvbvaS4RKgRdbJYrqWw?authuser=0&hl=id&rclk=1","Wings Chit UI Depok","5,0","(3)","","","Makanan Siap Saji","·","Jl. Kh. Ahmad Dahlan No.9, RW.05","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgV9rtnlPPjPd190KNm6cRFaBfQFpiQzRDQgJSo9GQs-UvaTvvbj3tUtF2hXiUhaegYLiR-qglNP9az2ckTqS04ChXiVktEi3ku-g0f2SbGpRDyA598mPoTfHSoPmyMd8Ay3cs=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Chicken wing nya enaak pake saus2 yg berbagai macam rasa.""","","","","","","",""
"https://www.google.com/maps/place/A%26W+Mall+Depok/data=!4m7!3m6!1s0x2e69ebfa245faf79:0x5e47b128cfa35f43!8m2!3d-6.3873893!4d106.8270391!16s%2Fg%2F11bc7ny1ng!19sChIJea9fJPrraS4RQ1-jzyixR14?authuser=0&hl=id&rclk=1","A&W Mall Depok","4,5","(247)","·","$$","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxhtEOEuq8_XwdXWQLXzRgZCBP1ThFCQzQYI8id5ilroYUqRICBjo8EVB2U_fTFB_DZy2pgEwKcrW9EqjwASGWtapGvte4kSlsL-KrabXK9Nukva7sajNbmfmBhNb-H6Tn84vL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, pelayanan memuaskan, suasana tempat sangat bersih""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYzdueTFuZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uK34aY64MMehnesPhpOTgQE&ei=uK34aY64MMehnesPhpOTgQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Depok Mall, Ruko, Jl. Margonda Raya No.78Kemiri","",""
"https://www.google.com/maps/place/Gubug+Makan+Mang+Engking/data=!4m7!3m6!1s0x2e69ec306e509193:0x25a371469eb859e9!8m2!3d-6.3492789!4d106.8315848!16s%2Fg%2F1tdhwjp8!19sChIJk5FQbjDsaS4R6Vm4nkZxoyU?authuser=0&hl=id&rclk=1","Gubug Makan Mang Engking","4,5","(6.748)","·","$$","Hidangan Laut","·","·","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGbwtdSB_FPTQCiFKad11V5-TrrshFWD66wNyPTD4UHKp3WAqJUVbxpkOc0sp7PD15ASr3UwBiEoR5cqXa4gKfk1C3mxA77dSXtHDSHOXztHBRAiLpvqUGJ6YtszHHRL_U3Mfh=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tenpatnya Ok, makanannya enak, harganya juga masih reasonable""","","","","","Lingkar Utara, RW.3","",""
"https://www.google.com/maps/place/DBRO+Chicken+%26+Burger+Cagar+Alam+-+Depok/data=!4m7!3m6!1s0x2e69e97d786f1d15:0xe700eb1700a7f63d!8m2!3d-6.403898!4d106.812633!16s%2Fg%2F11whfgls9c!19sChIJFR1veH3paS4RPfanABfrAOc?authuser=0&hl=id&rclk=1","DBRO Chicken & Burger Cagar Alam - Depok","4,5","(98)","·","Rp 1–25.000","Makanan Siap Saji","·","Jl. Cagar Alam","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzSwW6UWs_oorlOA7oaFgnSAQVFuPbG5GPi9kv5bICKNw-e6AcXQaGgH7-5UeGQszsDVspR44E1_WMxt8LrMvGMftCubeh4wf-BsluCpzU561JV0q8u6TshxwnB_Gs8j2wr4hN=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak dan gurih harganya terjangkau
layanannya ramah dan baikj""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3aGZnbHM5YxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uK34aY64MMehnesPhpOTgQE&ei=uK34aY64MMehnesPhpOTgQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/McDonald%27s+Margonda+Depok/data=!4m7!3m6!1s0x2e69ebca28fcde0b:0xe6eb80f1eceb8547!8m2!3d-6.3824899!4d106.8294281!16s%2Fg%2F11fk8flw1z!19sChIJC978KMrraS4RR4Xr7PGA6-Y?authuser=0&hl=id&rclk=1","McDonald's Margonda Depok","4,5","(4.588)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCPx3k3pZ6k6GzJIGOzf-aE266v0A20h8becM94VxIRj6c0DhOo4VkGqzLFFKiG9kTBbkcNrwEokRreUhrUfeclQOXueREBZYM21WmdbTJ16QQrcNjvGm5f8pfB5Q7qC53IhI8KA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmazhmbHcxehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uK34aY64MMehnesPhpOTgQE&ei=uK34aY64MMehnesPhpOTgQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Margonda No.229","Makanan","nya enak2 dan harganya pun tergolong murah"""
"https://www.google.com/maps/place/Ayam+Bang+Dava-+Depok+UI/data=!4m7!3m6!1s0x2e69ed056f81dce5:0xa453e04262f25865!8m2!3d-6.3554087!4d106.8528168!16s%2Fg%2F11ywzs7w3y!19sChIJ5dyBbwXtaS4RZVjyYkLgU6Q?authuser=0&hl=id&rclk=1","Ayam Bang Dava- Depok UI","2,2","(13)","","","Restoran","·","l. Komjen Pol. M. Jasin, Jl. Akses UI Jl. Klp. Dua Raya No.70","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFy6XGPSEs7rVfZsyzNi-5IAlr09xAxkl7kq7qIps43jZAAKS-6YLp3TbEYodH9RD07yU1VvR-8hAt6EYZRnBkQir1VB-NErYx03vmpU8lE2WefqZ9ujT9bqNyCmRV-1LnQKJER-FCWkx07=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""bukan kaleng-kaleng porsinya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5d3pzN3czeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uK34aY64MMehnesPhpOTgQE&ei=uK34aY64MMehnesPhpOTgQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Hokben+Margonda/data=!4m7!3m6!1s0x2e69ed26b2be2bfb:0x9a7292c732b232e1!8m2!3d-6.3827662!4d106.8294345!16s%2Fg%2F11gjv6fs6c!19sChIJ-yu-sibtaS4R4TKyMseScpo?authuser=0&hl=id&rclk=1","Hokben Margonda","4,5","(2.097)","·","Rp 50–75 rb","Makanan Siap Saji","·","Jl. Margonda No.222c","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2dTt2GMwWn2vAQuve2XVo9LOC_9LlTW6f-osbyDtvMgTBZRdRzFgRGTuKh8onQRFd4gRE83SwbuwkJxylVSZfFrBwQJHi9oFBkTXxIpKU9zLVpQ4VTiXFOEqt_zp1e7aAyYOt=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnanY2ZnM2YxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=uK34aY64MMehnesPhpOTgQE&ei=uK34aY64MMehnesPhpOTgQE&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Makanan","enak, tempat bersih dan pelayanannya selalu ramah👍🏻"""
