"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Warung+Jatim+Mbak+Lestari/data=!4m7!3m6!1s0x2e3b75e3b514c005:0x7130969e277d2f6a!8m2!3d-2.9825078!4d104.7494011!16s%2Fg%2F11b6d3k9w1!19sChIJBcAUteN1Oy4Rai99J56WMHE?authuser=0&hl=id&rclk=1","Warung Jatim Mbak Lestari","4,2","(394)","·","Rp 25–50 rb","Jawa","·","·","Buka","· Tutup pukul 23.55","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGa4YanonH779CMwVPqvqERKNcon1XH_7dyGqXTzOgwEm7WrFwPxiYqePcVnPhwzXJoPDbG5TsY9wLFi7pTNgxQa492AdUu6dg-7uIfBPA0AfjxKM_iCFwklY00XlgWOzB8b0V=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget, apalagi bebeknya...lembut..a
Sambalnya ajip..cobalah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmQzazl3MRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=lpz4ab-KKIySseMPyrKVoQs&ei=lpz4ab-KKIySseMPyrKVoQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Depan Butik IVO, Jl. Radial No.20","",""
"https://www.google.com/maps/place/Universitas+Multi+Data+Palembang/data=!4m7!3m6!1s0x2e3b766d8211462f:0xcc95d97476bf2dd8!8m2!3d-2.9737136!4d104.7640422!16s%2Fg%2F1hf2p9ffz!19sChIJL0YRgm12Oy4R2C2_dnTZlcw?authuser=0&hl=id&rclk=1","Universitas Multi Data Palembang","4,8","(297)","","","Universitas","·","Jl. Rajawali No.14","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUwI5eASZTC9Uvzu-APxM6Y9zbrKg6Ejo66SQW-gv36mi2JClnwkV4oWf8gxO_Br9pZTyRhwulkWb5IkmbdPs1fHlG2StsmaY_GdhYZIwdocWIGkWCVzrVFhVZweEK9AvHemjeLwm9XeY0=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fasilitas disini nyaman dan komplet bersih pula toiletnya""","","","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Pindang+Musi+Rawas+-+Palembang/data=!4m7!3m6!1s0x2e3b75b64008d2b9:0x8043363bd2a112ba!8m2!3d-2.9697513!4d104.7340804!16s%2Fg%2F1hm2tx87m!19sChIJudIIQLZ1Oy4RuhKh0js2Q4A?authuser=0&hl=id&rclk=1","Rumah Makan Pindang Musi Rawas - Palembang","4,5","(5.896)","·","$$","Indonesia","·","·","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfWP7oQ-P8nEaD7MDTFi952pTxOsXGt2tANslwy-Fy_sK7r-MKhjr6ANzlG64yrqdcHSErgWMb1Ap-N5ZgtTyH8OyJuKgfKfeSxeubpv6I1bnnjoNLRFmAOGZRR-5svv5-yplE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Variasi pindangnya enak2 banget, dan ada sedikit beda rasa kuahnya.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtMnR4ODdtGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=lpz4ab-KKIySseMPyrKVoQs&ei=lpz4ab-KKIySseMPyrKVoQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Angkatan 45 No.18","",""
"https://www.google.com/maps/place/Monte+Resto+%26+cafe/data=!4m7!3m6!1s0x2e3b75fb5dbe09d3:0xe5873684c16d61da!8m2!3d-2.9871828!4d104.7459028!16s%2Fg%2F11b76ndg6p!19sChIJ0wm-Xft1Oy4R2mFtwYQ2h-U?authuser=0&hl=id&rclk=1","Monte Resto & cafe","4,6","(2.014)","·","Rp 50–75 rb","Restoran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpIBbGF7TYKq5f95X7zvjEL7JLOdRvfnsYqnAkjVNKB8e7y0jyaHtOhdzUxxUFHxwIbH1zf-5_H-VTO2VgPCks_87GFgVotnDlIJleMmQYltwwy6TtBcQDcGsJAGtlrwT8tp0q=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya keren, instagramable, makanannya enak2 harga pantas""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNzZuZGc2cBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=lpz4ab-KKIySseMPyrKVoQs&ei=lpz4ab-KKIySseMPyrKVoQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. KH. Ahmad Dahlan No.68","",""
"https://www.google.com/maps/place/RM+Eko+Enak/data=!4m7!3m6!1s0x2e3b75d8b8cc5895:0x9043122d0f0742bf!8m2!3d-2.9776591!4d104.7546493!16s%2Fg%2F1hc82cp2d!19sChIJlVjMuNh1Oy4Rv0IHDy0SQ5A?authuser=0&hl=id&rclk=1","RM Eko Enak","4,2","(57)","","","Rumah Makan","·","Jl. Jend. Sudirman No.100 A","Segera tutup","· 20.30 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFaBGHOCpSFfoH-sFJyT91QylD4v4cEPsSmfQk5QOMeysZWfeW_bwM5hY9GPI6FlDljavz2OziIrqQ4Hz8tegTRMEAsGpRMEG-W9O0Oh41bEy9yea_e5XTkx1Ub0js6_BplStEbqNPp48V5bB9abHcBMHUQVrchE_3ojMK48vD6fTAzfNXLciYTgDgDmRlajA76Uw=w122-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Pondok+Charlie+5+ayam+goreng+kalasan/data=!4m7!3m6!1s0x2e3b76f3ae67504d:0x9a6629a919194e6d!8m2!3d-2.949556!4d104.7744864!16s%2Fg%2F1hm4n5hr_!19sChIJTVBnrvN2Oy4RbU4ZGakpZpo?authuser=0&hl=id&rclk=1","Pondok Charlie 5 ayam goreng kalasan","4,4","(956)","·","$$","Restoran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnTrQk_mYXb75KfQLzwzyd88JpGaxaieM7rmRWrcMXWIJi4-rS8yt3WgCTYTpKQIcFuy6xa1qudcNtnq213ygJl4GZnZyPe0xA22bE0h_lNjQq5anjj5gPw0HaipPLTFgGuaC4=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayamnya enak banget, cumi goreng tepungnya juga fenomenal.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNG41aHJfGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=lpz4ab-KKIySseMPyrKVoQs&ei=lpz4ab-KKIySseMPyrKVoQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. H. Abdul Rozak No.111","",""
"https://www.google.com/maps/place/RESTORAN+MINANG+KAMPUS/data=!4m7!3m6!1s0x2e3b75287707238d:0x405cb12033b1352f!8m2!3d-2.975478!4d104.737343!16s%2Fg%2F11p_1bf_2d!19sChIJjSMHdyh1Oy4RLzWxMyCxXEA?authuser=0&hl=id&rclk=1","RESTORAN MINANG KAMPUS","4,9","(11)","","","Indonesia","·","Jl. Sumpah Pemuda No.8, RT.32/RW.009","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBMi5S8y-mTGuUsTeGsQLMjNZbWP9QG-9yI2sg9PGqN5ke7gxHQJ2fxIkIIIcL8eaKkESzWYilnUc7k_KOSihwrvYMNKLZ2rdKA0FKANVl66944hWqBQzqAsy3GXnTaPvJqPc=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi padang lumayan dengan rasa dan lumayan juga dengan harga""","","","","","","",""
"https://www.google.com/maps/place/FAY+Resto+%26+Cafe+%28Ayam+Tulang+Lunak%29/data=!4m7!3m6!1s0x2e3b75c31b1d6869:0xde75b8d39b4b8719!8m2!3d-2.9735899!4d104.7381897!16s%2Fg%2F11b76brsg5!19sChIJaWgdG8N1Oy4RGYdLm9O4dd4?authuser=0&hl=id&rclk=1","FAY Resto & Cafe (Ayam Tulang Lunak)","4,4","(215)","·","Rp 25–50 rb","Ayam","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQRxfoRDBRZp_IbrppkT7In-qrkIN94-iuAaw24NUEJAmrSHZxo6pRWEackcwrCTWzNH8EoCdw5-26Vg1rKX0kvXWr09ZQ8tGxjyYKK4G-hcFZdsx2-NSHqPvJkl2aCoyONHi1IQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""untuk","","","","","Blok J 6DE, Kel, Jl. Sumpah Pemuda","makanan","enak, lumayan bervariasi untuk menu makan dan minuman nya"""
"https://www.google.com/maps/place/Musi+View+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e3b76036537c203:0xf9aff20f1486aa5f!8m2!3d-2.9914247!4d104.7616919!16s%2Fg%2F11c20swwf9!19sChIJA8I3ZQN2Oy4RX6qGFA_yr_k?authuser=0&hl=id&rclk=1","Musi View Cafe & Resto","4,2","(79)","","","Restoran","·","2Q56+CMP Dermaga Point, Jl. Sultan Mahmud Badarudin","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEpsu0LyDkMsS3ycQJVsyq90pTw4yriN4fcKQwQDv2Bu_cOqNzwKsSSc5dkteyylZ5A2QqQeOOWzEwLYIGa67M60f2W71fzfAFH7suLIbeGtZWi1iD6D5jCF9O4kpLdOLavU_2=w122-h92-k-no","","Makan di tempat","","","","","","Bawa pulang",""
"https://www.google.com/maps/place/THE+1O1+Palembang+Rajawali/data=!4m10!3m9!1s0x2e3b766df1880a15:0x82c3343c527dd297!5m2!4m1!1i2!8m2!3d-2.9720874!4d104.764471!16s%2Fg%2F11ckkymf9b!19sChIJFQqI8W12Oy4Rl9J9Ujw0w4I?authuser=0&hl=id&rclk=1","THE 1O1 Palembang Rajawali","4,7","(8.178)","","","Hotel bintang 4","Hotel mewah, restoran dan kolam renang","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP_z35VDYrQmH9dN6eFOQCE3YpKKgHGWIDyTp58QQc9YapNufqqAcY_OCyO5sEwYhH0RKnQSv4ZpWwB8cMWxiXLMVEdVm66ypiEFbmkf8UHMA3ZToSPUhWguDvG9Y41CLD_H0PJQ=w87-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""untuk","","","","","","makanan","direstonya enak enak dan bnyak pilihan menunya."""
