"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Jelly+Potter+Kampus+IPB+Dramaga/data=!4m7!3m6!1s0x2e69c567789fea0b:0x2b6c6a86c0165fc1!8m2!3d-6.5615454!4d106.7307615!16s%2Fg%2F11h4d6tj98!19sChIJC-qfeGfFaS4RwV8WwIZqbCs?authuser=0&hl=id&rclk=1","Jelly Potter Kampus IPB Dramaga","4,7","(89)","","","Kafe","·","Jl. Babakan Tengah No.25, RT.2/RW.08","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDzEpAUo1wspInP84W5xqgTJi5QVEyE6oXdWQBdXpILz_IpGXIDzI9a0pKrXq2BKOw3S7EbUxrdWViuS7O2TDcpL17cNHXg9UZ7fUOYiTP8e-MS6s5VFDO37yWACs1QoN82OHs=w122-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Richeese+Factory+Dramaga/data=!4m7!3m6!1s0x2e69c4c1760e362b:0xf60ab24eda5e27d!8m2!3d-6.5724736!4d106.744009!16s%2Fg%2F11fy19f1vk!19sChIJKzYOdsHEaS4RfeKl7SSrYA8?authuser=0&hl=id&rclk=1","Richeese Factory Dramaga","4,4","(3.615)","·","$$","Ayam","·","Jl. Raya Dramaga No.24, RT.03/RW.02","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4Z8Kbov9HUNhcCfD6njKBOKkAziVQzERUefJpdewLL7bTAE1g-vf2zQlga3TTY089cH1aZAqKGVmDVwNQvSNJhU8nw0r9dvb_wBcV2Ewc0zJMrROqHj2UI5h9FKwnW0_Zyg1U=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya sangat enak dengan level pedas yang beragam.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmeTE5ZjF2axgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=e6H4acT9GeCW4-EPvrDrwQM&ei=e6H4acT9GeCW4-EPvrDrwQM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/McDonald%27s+Dramaga/data=!4m7!3m6!1s0x2e69c5de0dffec03:0xb29c0366a3bc42e4!8m2!3d-6.5700954!4d106.7387304!16s%2Fg%2F11fn03_j8c!19sChIJA-z_Dd7FaS4R5EK8o2YDnLI?authuser=0&hl=id&rclk=1","McDonald's Dramaga","4,5","(1.283)","·","$$","Makanan Siap Saji","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfFywGbD9sPp704_aJ7Gqv3gY124gIQJOmt_EANu1fVUdcGibUflnPloT74bmRGfRFNKkJOACkERLXjOyKCERuxkshCRPIjiYX6vYRy1oAKzxS_FmcTHZHS5B2PzKfFPgHF0D4dg=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apapun","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbjAzX2o4YxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=e6H4acT9GeCW4-EPvrDrwQM&ei=e6H4acT9GeCW4-EPvrDrwQM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Dramaga, RT.01/RW.01","Makanan","nya yg enak kalau laper"""
"https://www.google.com/maps/place/Ayam+Goreng+Mak+itjih+Dramaga/data=!4m7!3m6!1s0x2e69c5e58d061e7f:0x837aaffe5e9d03d6!8m2!3d-6.5643205!4d106.734143!16s%2Fg%2F11mql5b7ct!19sChIJfx4GjeXFaS4R1gOdXv6veoM?authuser=0&hl=id&rclk=1","Ayam Goreng Mak itjih Dramaga","4,5","(11)","","","Ayam Goreng","·","Kampus ipb Jl.babakan raya rt.04, gg.bara 2 No.104","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxPQWFRg0ynySq1gm_e4aQqN5q-rIz3KDl28EiyUUTW-PYBhx9hCUiPfg5LIfmB2wl5W4DsSYkTrjrLVSl7HUHJZDj9Jfufq-DW02t6EbNqJa3GapFZyd8lXq-Yr7rd9icfX5qUQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Crisbar enak banget buat anak kos""","","","","","","",""
"https://www.google.com/maps/place/ZAMA+HOUSE/data=!4m7!3m6!1s0x2e69c58819b72751:0x40d702ce03110124!8m2!3d-6.571015!4d106.7398067!16s%2Fg%2F11ly3xtz8b!19sChIJUSe3GYjFaS4RJAERA84C10A?authuser=0&hl=id&rclk=1","ZAMA HOUSE","4,9","(821)","·","Rp 25–50 rb","Kafe","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDMoUc8ewBZmXLdAnmKB8Tkamse9S2yCBI9Z4rJf72NyqTLXwcFASQzT2fxPg4GruEJkz-GvkzPpELlMXoutQl0SggZRHK3yGh5ta7-eM5S0nWYc4tVAJhXjYFvW4zEz77WECALEAOYGHd=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak banget makanannya, suasana super comfy, harga oke, staff super ramah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFseTN4dHo4YhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=e6H4acT9GeCW4-EPvrDrwQM&ei=e6H4acT9GeCW4-EPvrDrwQM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Dramaga - Bogor No.Km 7.3, RT.02/RW.06","",""
"https://www.google.com/maps/place/Roti+Endolita+IPB+Dramaga+-+Makanan,+Roti+Khas+Bogor,+Oleh-Oleh+Khas+Bogor/data=!4m7!3m6!1s0x2e69c4b11b450247:0x941865f7683e70c3!8m2!3d-6.5615737!4d106.7308526!16s%2Fg%2F11f3twvm2h!19sChIJRwJFG7HEaS4Rw3A-aPdlGJQ?authuser=0&hl=id&rclk=1","Roti Endolita IPB Dramaga - Makanan, Roti Khas Bogor, Oleh-Oleh Khas Bogor","5,0","(281)","","","Toko Roti","·","Jalan Babakan Raya &, Jl. Perwira","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6Ok1R_oam5ttH-CIlFAhaIcyuzov4hEQH15snvJyN6Sn_suC6G_pCj2YXN44wgzLop2fhijg_Qrr5xMOzzuGZldVvbXl9LOZtuWZNlm4qJ5nl4lM-usP1jgIHY7MDSIl7TF-hnA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Roti endolita IPB Dramaga, roti nya enak lembut, pelayanan nya juga asik""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmM3R3dm0yaBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=e6H4acT9GeCW4-EPvrDrwQM&ei=e6H4acT9GeCW4-EPvrDrwQM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Dakara+Coffee+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c507e76d4cdf:0xf7f044b4e1475698!8m2!3d-6.5698609!4d106.7355194!16s%2Fg%2F11fqz8gjm3!19sChIJ30xt5wfFaS4RmFZH4bRE8Pc?authuser=0&hl=id&rclk=1","Dakara Coffee - Cafe & Resto","4,5","(680)","·","Rp 25–50 rb","Kafe","·","·","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3IrdMBYOA_bYriukhXsCaBEtstN5EGMpy32ZZEdUMbbRywE0_e8A1_M2IAG28f1CpW90UcbAsdrTfkhn5zEDhRYxqaQCz-GzsvCd_QTE913NsA3bNGQLBcnsNiQqJKsIRRN8G=w134-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya bagus, makanannya enak harga normal""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcXo4Z2ptMxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=e6H4acT9GeCW4-EPvrDrwQM&ei=e6H4acT9GeCW4-EPvrDrwQM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Lingkar Baru laladon Dramaga IPB Bogor No. 9","",""
"https://www.google.com/maps/place/D%27Sawah+Resort,+Resto+%26+Rekreasi/data=!4m7!3m6!1s0x2e69c53197df9f8f:0x659bae776b2c8cdd!8m2!3d-6.5513344!4d106.737015!16s%2Fg%2F11m49y1qyz!19sChIJj5_flzHFaS4R3Ywsa3eum2U?authuser=0&hl=id&rclk=1","D'Sawah Resort, Resto & Rekreasi","4,2","(3.744)","","","Sesuai untuk keluarga","·","·","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPT1PlO6KFfxaYW5ThUUF4M9h2XTYjnoVRx1Pt6j3FrBu_GlrDPmEyA5lajS6KrBjHayiboDbiGJFF9UU5eQRH1p0JesQ_2c9BLt-HGI-rAJjrtxsWkwi-W1_S90Q1iHxHDKuYlrmIxK95=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ikan bakar kerasa bumbunya
Ayam bakakak goreng nya keras kurang rasa""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtNDl5MXF5ehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=e6H4acT9GeCW4-EPvrDrwQM&ei=e6H4acT9GeCW4-EPvrDrwQM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Situpanjang, Jl. Cilubang Mekar No.88, RT.003/RW.008","",""
"https://www.google.com/maps/place/Pintu+Rasa/data=!4m7!3m6!1s0x2e69c5115ad9157d:0xf8612649ff78282c!8m2!3d-6.552446!4d106.7423759!16s%2Fg%2F11kwg31kht!19sChIJfRXZWhHFaS4RLCh4_0kmYfg?authuser=0&hl=id&rclk=1","Pintu Rasa","4,7","(463)","·","$$","Restoran","·","Jl. Cilubang Mekar No.8, RT.01/RW.08","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxwFb8ZHjoKt9QegABfK-EYZ6ouAEGW27nwnzo8K7LFFD6hU0NevYWrRIjZrCvgc78CbfIfuXJ5jxUmciLY87VqlMs0xsDXT7_4X63K3HHLfOIOFBNKbU0_grEsH9l-BWArvLk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk rasa","","","","","","makanan","goks sih, Nasi penyet paru nya enak."""
"https://www.google.com/maps/place/RUMAH+KOPI+RANIN/data=!4m7!3m6!1s0x2e69c42e9c93be1b:0xed6315457426851d!8m2!3d-6.5510705!4d106.7323557!16s%2Fg%2F11b76mcg98!19sChIJG76TnC7EaS4RHYUmdEUVY-0?authuser=0&hl=id&rclk=1","RUMAH KOPI RANIN","4,6","(3.363)","·","Rp 50–75 rb","Kedai Kopi","·","·","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWWVHB9OFAUKzDu9GH-fTXPnNa3eefTCTdCTJuYiaf8FBHeYIJF_JuoTqvXiZzERx5BuQh9EtoTbdBAEgZfq_QhMgCzzcXt45h7Pb6Ea66uyYkGNez8iqpKIS5VxzTAqLcpeWe=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga kopi dan","","","","","Jl. Alternatif IPB Desa","makanan","mayan pricey sih, rasanya masih masuk di lidah."""
"https://www.google.com/maps/place/SAUNG+PAK+EWOK/data=!4m7!3m6!1s0x2e69c4332a60d2e3:0x677b65157360c51d!8m2!3d-6.5990816!4d106.8069985!16s%2Fg%2F11gzp0xjj!19sChIJ49JgKjPEaS4RHcVgcxVle2c?authuser=0&hl=id&rclk=1","SAUNG PAK EWOK","4,5","(6.316)","·","Rp 25–50 rb","Restoran","·","·","Segera tutup","· 21.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQH6bA_HE-hiigAgkd8WmkKuGqznADI1A6KAPdPJc7Pxd7x7jh-Jxyp39Zx2WBJ-o1sc-kh_bDYBm1it9vPtQhngrJLJVB9RF5t5lnTOkg-sRvgE4y0EXIJ1YA7sRVxxsYko-M=w80-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak enak dan harganya affordable""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTFnenAweGpqGAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=e6H4acT9GeCW4-EPvrDrwQM&ei=e6H4acT9GeCW4-EPvrDrwQM&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Prof. DR. H. Andi Hakim Nasoetion, RT.02/RW.05","",""
"https://www.google.com/maps/place/BATAGOR+ESQ+IPB/data=!4m7!3m6!1s0x2e69c5a8851e43a5:0xa43b3bbfe9bccc82!8m2!3d-6.5905774!4d106.8057616!16s%2Fg%2F11y5hrcdh_!19sChIJpUMehajFaS4Rgsy86b87O6Q?authuser=0&hl=id&rclk=1","BATAGOR ESQ IPB","4,8","(14)","·","Rp 1–25.000","Makanan Sehat","·","Samping Sekolah Vokasi IPB, Jl. Kumbang, RT.02/RW.06","Tutup","· Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPqcJebDnw9vjlfdrSJFOZGtYywxWzmWRTVUzX4ZMgyQDzI7pEUg0j2Np4gGXI2zqBkflr6BPApLGFGU1WDP7xSGbA4T__1jLQgqRPA5-JSNERYva40qlohfJ7bxd69VqeZys=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak bangetttt... Bumbunya halus dan enaak.""","","","","","","",""
"https://www.google.com/maps/place/Kantin+Rimbawan/data=!4m7!3m6!1s0x2e69c4adc958bd63:0x70c7522f7ff701a9!8m2!3d-6.5565504!4d106.7283398!16s%2Fg%2F11fy9ft27z!19sChIJY71Yya3EaS4RqQH3fy9Sx3A?authuser=0&hl=id&rclk=1","Kantin Rimbawan","4,5","(66)","","","Kantin sekolah","·","CPVH+98G","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmVE1Go5JAS0tkHJdXmUIkdp545AJa9O_28RN-oRjR3u6sVdNLcwyNmZ5Me5PLjs_pKxP07lRXkKQO5LmhjXxFXyezX3FP0fZYXy5RzlB9qioAR1ml1HI0h6w680qXIlfqcOH9=w153-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""favoritnya nasi ayam bakar tahu tempe, minumnya susu kelapa muda.""","","","","","","",""
"https://www.google.com/maps/place/Warung+Makan+Raos/data=!4m7!3m6!1s0x2e69c4b104921319:0x9f7c90f5c2e45270!8m2!3d-6.56026!4d106.7317043!16s%2Fg%2F11b6d76q5w!19sChIJGROSBLHEaS4RcFLkwvWQfJ8?authuser=0&hl=id&rclk=1","Warung Makan Raos","4,0","(85)","","","Sunda","·","·","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaLqdX2mPg4WtyzJnHNluiUaqkYCjX3XkxI0LsU-aAenC9t5gLe4x-OHrtmjZlEfL-6ekHm4LX5Z1jY5AsG0uY9M8rmAVYxmzRZZiaAlcfPAF19Y99_AnmUJk2xZx3o9UnF3JV=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak2, dan porsinya juga oke""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmQ3NnE1dxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hqH4ab_MLoiM4-EPg_OBwQw&ei=hqH4ab_MLoiM4-EPg_OBwQw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Babakan Raya No.144","",""
"https://www.google.com/maps/place/KFC+Dramaga/data=!4m7!3m6!1s0x2e69c57d05a590cd:0xfb9057540ef76927!8m2!3d-6.5686779!4d106.737854!16s%2Fg%2F11j4lj44mw!19sChIJzZClBX3FaS4RJ2n3DlRXkPs?authuser=0&hl=id&rclk=1","KFC Dramaga","4,4","(795)","·","$$","Makanan Siap Saji","·","Jl. Dramaga Cantik","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhRX9wRek2BygW0vGA_Vjc0BwvSQdSXERf4Qiyp_6qM9tKx6fomB9xGrEUQXOZIRGkenallXE6PSnoSx6dCH1gah9Mpi_GRYxJSuz-v_s6jWkOGfDYLvmasVAUxm8A-eEoK0VJ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, kemarin makan rasanya sesuai standart kfc.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqNGxqNDRtdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hqH4ab_MLoiM4-EPg_OBwQw&ei=hqH4ab_MLoiM4-EPg_OBwQw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Franchise restoran ayam goreng","",""
"https://www.google.com/maps/place/BreadCast+-+PAU/data=!4m7!3m6!1s0x2e69c5d50bbc844d:0x9fda5e903c0be555!8m2!3d-6.5584304!4d106.7271043!16s%2Fg%2F11fn823qvv!19sChIJTYS8C9XFaS4RVeULPJBe2p8?authuser=0&hl=id&rclk=1","BreadCast - PAU","4,7","(251)","·","Rp 1–25.000","Toko Roti","","","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEd9jeZIqBhB9GWAmgM-Rz-37KdyJMY5rRo_fGzTJTJIXQdKMOL7CphalYSqDrwWQJZwPM_D4W0EaKBOmHkD16m2hh8GuXQqS0jKeiCX5CYv52PpIIpoTLllvogxsDnD84nIY3m=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga makanannya terjangkau dan enakk, apalagi browniesnya!!""","","","","","","",""
"https://www.google.com/maps/place/Rempah+Bistro+Botani+Square/data=!4m7!3m6!1s0x2e69c59150b06da5:0x6a9c37aee5f8bb26!8m2!3d-6.6011447!4d106.807919!16s%2Fg%2F11shf5y9yp!19sChIJpW2wUJHFaS4RJrv45a43nGo?authuser=0&hl=id&rclk=1","Rempah Bistro Botani Square","4,5","(201)","","","Indonesia","·","9RX5+G5V, Jl. Botani Square exit IPB, RT.03/RW.05","Segera tutup","· 21.30 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVyI6nFmZqGdv7QHsbNATXj4i7RwldrHfDwwWOxjcapuT6vUhKZ7-qJ6Bj--x6QrFws2jstoFKfx-29zRne9XiZ87K1nujAlPriVm4DH8Vwl551TurZ2ZosdiXZKYTtnrlnAdm=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzaGY1eTl5cBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hqH4ab_MLoiM4-EPg_OBwQw&ei=hqH4ab_MLoiM4-EPg_OBwQw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","makanan","dan minuman nya enak-enak semua, citarasa nusantara."""
"https://www.google.com/maps/place/Ayam+Geprek+Pasundan+%28Saung+Pasundan%29/data=!4m7!3m6!1s0x2e69c4b1b7fe1c59:0xc424803164d38faf!8m2!3d-6.5598209!4d106.7313486!16s%2Fg%2F11gf5_smyd!19sChIJWRz-t7HEaS4Rr4_TZDGAJMQ?authuser=0&hl=id&rclk=1","Ayam Geprek Pasundan (Saung Pasundan)","4,4","(85)","","","Ayam","·","·","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCep8immxcDdPlYNOC_POiQPkPK85x1KD3M5tfAzkfVrxOfqprUMZ06OQR2KEXhJkNc4lUAACcbLn-LAB6mDc2GbbIVJ0wH-P7y15gKuN0buVuR6WwUZA6Lo4B2-cEMRBDwdKg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rasa nya si ok, cuma pelayanan nya ga dulu deh""","","","","","kios IPB, Jalan Babakan Raya 6, kampus dalam No.75 - 76","",""
"https://www.google.com/maps/place/Nasi+Kucing+Spesial/data=!4m7!3m6!1s0x2e69c5501d96612b:0xbd4457ac0a58dd46!8m2!3d-6.5616516!4d106.729634!16s%2Fg%2F11frngz6s4!19sChIJK2GWHVDFaS4RRt1YCqxXRL0?authuser=0&hl=id&rclk=1","Nasi Kucing Spesial","4,5","(66)","·","Rp 1–25.000","Restoran","·","Jl. Raya Dramaga No.138","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGe1jFOMvxO9VUo_9ErsswmICCDSYGshN84WskOfaPXHLYfboImwA4Z3DQcnyiAb9O_G_x3F6IZpicvjXbYW-5ceMaH4dZ29uPtQ-K3_ZZxmThENtc-6NSnAzy4f430jsdqbJ6l5w=w126-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcm5nejZzNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hqH4ab_MLoiM4-EPg_OBwQw&ei=hqH4ab_MLoiM4-EPg_OBwQw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Makanan","enak dan murah."""
"https://www.google.com/maps/place/Warung+Makan+Bu+El/data=!4m7!3m6!1s0x2e69c4b1719faac7:0x48a5493cffd21f58!8m2!3d-6.5614519!4d106.7305479!16s%2Fg%2F11b6dc_2v0!19sChIJx6qfcbHEaS4RWB_S_zxJpUg?authuser=0&hl=id&rclk=1","Warung Makan Bu El","4,6","(122)","","","Indonesia","·","·","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAElwnSLXg2NiIcnOFdYZRqhMDZyo_qCl58pwbk1oVajy2GmJ6Cf-lUZeMQDUJoGeY4gi1SuYcnFer8gGo7nphFQf0cXaxJNSCbCevap1VwPKVgERI6PxBlJnEl50RUAWMfrlDqA=w80-h109-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok deket kampus ipb""","","","","","Jl. Raya Dramaga No.42 4, RW.1","",""
"https://www.google.com/maps/place/Warung+Sop+%26+Iga+Bakar+%28Mang+Jajang%29/data=!4m7!3m6!1s0x2e69c509ec02ea29:0x4395f5e2ed5d100d!8m2!3d-6.5729274!4d106.7427901!16s%2Fg%2F11l5wjmbvd!19sChIJKeoC7AnFaS4RDRBd7eL1lUM?authuser=0&hl=id&rclk=1","Warung Sop & Iga Bakar (Mang Jajang)","4,5","(152)","·","Rp 25–50 rb","Rumah Makan","·","Jl. Raya Dramaga No.KM.7 No.6, RT.03/RW.03","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsTRtZpwSA4d1pXaG5piM5SASPVaLURTjiN_lWfmJjjsNpZIef_ZsjjjYlokaqKo7lUMMhr3RDyztCOfNQQfbT3ZcMR1qYtX3gqRGdlivb5M_l-x3WXukhtpgzXTTzmVsCQSJtkTwUCkNz=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsNXdqbWJ2ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hqH4ab_MLoiM4-EPg_OBwQw&ei=hqH4ab_MLoiM4-EPg_OBwQw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Makanan","nya recoment,rasa enak,dan sop sapi mantap,pokoknya recoment"""
"https://www.google.com/maps/place/Waroeng+Spesial+Sambal+%22SS%22+Bogor+Yasmin/data=!4m7!3m6!1s0x2e69c4896ab223c3:0x59febe3aebeddfbd!8m2!3d-6.5610228!4d106.7660835!16s%2Fg%2F11b6cygzd0!19sChIJwyOyaonEaS4Rvd_t6zq-_lk?authuser=0&hl=id&rclk=1","Waroeng Spesial Sambal ""SS"" Bogor Yasmin","4,4","(4.002)","·","Rp 25–50 rb","Indonesia","·","·","Segera tutup","· 21.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfqoqMorMmNyHmh1L4k0cWF8K-1gCVo-uL8EWEzgJ6tLwbuAJCMUstFAnrf0Dq393gE_VHUnQ8nAdFSkF2kwQWxoyMGzq5-MHH_44oDbSb5trpvDWpuH7_Z9VfJWkC9mW974PW=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sering kesini, worth it banget nasi,  sambal bawang, terasi, rujak nya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmN5Z3pkMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hqH4ab_MLoiM4-EPg_OBwQw&ei=hqH4ab_MLoiM4-EPg_OBwQw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Ruko Taman Yasmin Sektor VI Jl. KH. R. Abdullah Bin Nuh, RT.05/RW.09","",""
