"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Win+Gym+fitnes+Center/data=!4m7!3m6!1s0x2e69c5f0c6973b11:0x7f86e541f04aa384!8m2!3d-6.617535!4d106.783383!16s%2Fg%2F11g8kqpzrk!19sChIJETuXxvDFaS4RhKNK8EHlhn8?authuser=0&hl=id&rclk=1","Win Gym fitnes Center","4,7","(91)","Tempat Fitness","·","·","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGoUSyGL8Gps6h9a15HFYHt1qtthlqxAYEedAhC1LJs_DvrP6rPVW3WHonVGI6uj5wRjY6yIk-sh15LCaDq41LUSJ7lcTzxdu_ZMRYz4QONmtfAS7odpeBkVeQ-Rm8vesTwek=w80-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Senang dekat ma win","Gym","fitnees center""","","Jl. Kapten Yusuf No.7"
"https://www.google.com/maps/place/BULLS+GYM+BOGOR/data=!4m7!3m6!1s0x2e69c5becdd2f335:0x3ba52560cc7388dd!8m2!3d-6.5630043!4d106.7968873!16s%2Fg%2F11kb6z_vdt!19sChIJNfPSzb7FaS4R3YhzzGAlpTs?authuser=0&hl=id&rclk=1","BULLS GYM BOGOR","4,6","(59)","Tempat Fitness","·","Jl. Sholeh Iskandar No.89 C-E, RT.04/RW.03","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRn2_kjpGufx3Fbx2gK32qpsoj2zaKbm09tJoHwsI5yQXemwwjl_g3OOr52gjhLVwKFZj33RV76cxCPGk1xgTNpv3_NVCWQ8Tp27XDU8KZIjOl4uzmp4hqmZf6NykaYkVDPPXv=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Min","gym","perbulan berapa min harganya untuk pelajar?""","",""
"https://www.google.com/maps/place/FIT+AND+FUT+%28Gym+%26+Trip%29/data=!4m7!3m6!1s0x2e69c57742cbfe75:0x6596006ee38e3b8d!8m2!3d-6.60147!4d106.754744!16s%2Fg%2F11lgjn0bpf!19sChIJdf7LQnfFaS4RjTuO424AlmU?authuser=0&hl=id&rclk=1","FIT AND FUT (Gym & Trip)","4,9","(94)","Tempat Fitness","·","·","Segera tutup","· 21.30 · Buka Sel pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUk6IEsfK3O33eOoP52FDPoo2PRk23VjejCKtSbJlUp84WASjQwOf_dZtICeLPc4SdfrC5cpzr1DF_a7Dd3HxWdTRbitN2WnkEyiyD-xOPc1btz1Ixi1wr80YmUoB5lUbMKFDDag=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat gym","murmer di sekitaran Ciomas, tapi oke""","","Jl. Raya Ciomas Cibinong No.26"
"https://www.google.com/maps/place/N+One+Fitness+Center/data=!4m7!3m6!1s0x2e69c574271c40a3:0xd389cd703cc706b7!8m2!3d-6.6075749!4d106.8018659!16s%2Fg%2F11lbc1276h!19sChIJo0AcJ3TFaS4RtwbHPHDNidM?authuser=0&hl=id&rclk=1","N One Fitness Center","4,7","(66)","Tempat Fitness","·","·","Segera tutup","· 21.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGligLXlVQAfrfbnJTTEc5okPZ3dNX4k9sDKw9c-dZAG0l-6a71auRYXWTrLVbHthv-NwI4X9tRG903Td6PAxQlO5box2TdTor_e1I6ZeyR3-omnBClOtcOzLTAtYPsJQ-ooAFd=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""fasilitas","fitness","lengkap dengan harga yang terjangkau..""","","Jl. Suryakencana No.181, RT.01/RW.02"
"https://www.google.com/maps/place/Aquos+Fitness/data=!4m7!3m6!1s0x2e69db71cb28e213:0x5dae7c920c101ed0!8m2!3d-6.5625511!4d106.7165598!16s%2Fg%2F11vcw8n_ph!19sChIJE-Ioy3HbaS4R0B4QDJJ8rl0?authuser=0&hl=id&rclk=1","Aquos Fitness","4,9","(87)","Tempat Fitness","·","Jl. Raya Cibanteng No.02","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEr1alIYm_OlM0VyT6wvyUqJahWqaxtLhU_Lx56TFf5G-R7vajkpSAU8txxBGPdo5cElndOs2KYgHr3G-5rOQHJap8FHWqB73_mlGMzfAl4RfEMGlpyR2wdCrmthaGhNT9RomU=w123-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat gym","yang sangat lengkap rekomendeed banget 👍👍👍👍👍""","",""
"https://www.google.com/maps/place/Gymnasium+Sekolah+Vokasi+IPB/data=!4m7!3m6!1s0x2e69c500578948bd:0xf1a58274d6edbc5a!8m2!3d-6.5889797!4d106.8078532!16s%2Fg%2F11vwvhlk43!19sChIJvUiJVwDFaS4RWrzt1nSCpfE?authuser=0&hl=id&rclk=1","Gymnasium Sekolah Vokasi IPB","4,8","(102)","Kompleks Olahraga","·","·","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFudAwFAZXC7VlEFospFusowNLE0LN--GCEV-BYOKrgXycmPyDGOp99MAZUpJN3-OIxedteafiQvQ8KqnVLCKczfN2FmF0CjfsRAtRlpqct_3SvTwQou1YbFwbQQQj2p5WqAPQX=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nonton gangga di gymnasium bray, lantainya pake karpet pasti RABnya gede""","","","","CR65+76H, Jl. Lodaya II, RT.03/RW.05"
"https://www.google.com/maps/place/Forte+Fitness+Club/data=!4m7!3m6!1s0x2e69c5c1ae4a12b7:0x453085ec23ff7081!8m2!3d-6.5573293!4d106.7829371!16s%2Fg%2F11t6_211yj!19sChIJtxJKrsHFaS4RgXD_I-yFMEU?authuser=0&hl=id&rclk=1","Forte Fitness Club","4,9","(113)","Tempat Fitness","·","·","Segera tutup","· 21.00 · Buka Sel pukul 06.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcAjSIx-rxgjEC9Gvn5sOggKWZOEuZosR1F9_NlN9RTmjZjHvVxhPOD521_PlQt9OF2-2rAOiQ1GodxrGnq1Oqqlqm4fDAMmxF64PjdNPrOEDGieefwRCJw4I8Q-4M2r1qHc05LA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","yg bersih dengan alat yg relatif baru dan berkualitas.""","","Jl ruko plaza Jl. Bukit Cimanggu City Raya, RT.06/RW.09"
"https://www.google.com/maps/place/Willfitness+Bogor/data=!4m7!3m6!1s0x2e69c500106cfbf7:0xf3c2d2ba36c77b4d!8m2!3d-6.5629672!4d106.7963874!16s%2Fg%2F11xkg1f825!19sChIJ9_tsEADFaS4RTXvHNrrSwvM?authuser=0&hl=id&rclk=1","Willfitness Bogor","4,4","(64)","Tempat Fitness","·","Jl. Sholeh Iskandar No.91 A, RT.04/RW.03","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECnzNRCI3JtpRTysJF4__Z8K2BdD7jhR_Pw1vfcLQvZnJb0kjLdPoZfd7AhsaQ-95TKKPSeNucrZBMYHwXDSE1SNWg6q-vEeR0-w0EXZU4j1TA9A0BwSVlFrZOnG49-M-wfZDvyWXYgsgu=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat","fitnessnya bagus alatnya banyak tapi parkirnya sulit""","",""
"https://www.google.com/maps/place/FR+Gym/data=!4m7!3m6!1s0x2e69c54a97a9d4ab:0x99a95f41b677d4f8!8m2!3d-6.592165!4d106.8119826!16s%2Fg%2F11gjp69c3n!19sChIJq9Spl0rFaS4R-NR3tkFfqZk?authuser=0&hl=id&rclk=1","FR Gym","4,7","(143)","Tempat Fitness","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwAfQC4s-BYbz1Mb5INwMEreSAYlq0tiqKtAVownS8e0QTN_pqDo_U_07byMhKw-EcxHq0XqJ5N0C-tz6XG5N_7rgpo3beEeg4-UfrzOhSkH77trvGn4FZmm8S7OMRTf3SC_6baA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""orang orangnya ramah sekali disini,","gym","teramah yg pernah aku kunjungi.""","","Jl. Bogor Baru Utara Blok A6, RT.06/RW.01"
"https://www.google.com/maps/place/Celebrity+Fitness+-+Botani+Square/data=!4m7!3m6!1s0x2e69c5d05368b6cf:0xada0f50fa35f2445!8m2!3d-6.601706!4d106.8075561!16s%2Fg%2F1tdhwvb2!19sChIJz7ZoU9DFaS4RRSRfow_1oK0?authuser=0&hl=id&rclk=1","Celebrity Fitness - Botani Square","4,7","(646)","Tempat Fitness","·","Botani Square 1st, 2nd & 3rd Floor, Jl. Raya Pajajaran, RT.04/RW.05","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYJrkbEhd2QAQBHNuHpktpwb0wDLNmIvH_LV66BEiecc1JX073mTd34Ltx1-KgLMbd--5B7olyVLwD0jiI3wQCV0Gr0cKyykFAY6UEZM1XQLd-Ens_M_ICzuZvJC3JgcSEXvS0=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","-nya luas, alat-alatnya modern, staff nya helpful semua.""","",""
"https://www.google.com/maps/place/DENS+FITNESS+CENTRE/data=!4m7!3m6!1s0x2e69c79c40c7666f:0xb5047b424f9a9822!8m2!3d-6.6192336!4d106.8208735!16s%2Fg%2F11p0blgq8f!19sChIJb2bHQJzHaS4RIpiaT0J7BLU?authuser=0&hl=id&rclk=1","DENS FITNESS CENTRE","4,6","(42)","Tempat Fitness","·","Jl. Rambutan Raya Perum, Jl. Bantar Kemang No.34, RT.06/RW.06","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzAvT72xCX-FTqbnowHbSVD3QDfBasuo_sGqtWjMjkfyuhSBfr6KYRVtEK7w7RwKwVMwvEQOjMfBr3tLmqMf2kt_emb7-TNHGjhcPlycVEXYVNUyUB_yLRHYKjYF-JT43HsVlshA=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat","nyaman untuk","",""
"https://www.google.com/maps/place/RED+FITNESS+Bogor/data=!4m7!3m6!1s0x2e69c50070903651:0xa83cddf18775b3dd!8m2!3d-6.6072785!4d106.8099038!16s%2Fg%2F11ydz1nqy3!19sChIJUTaQcADFaS4R3bN1h_HdPKg?authuser=0&hl=id&rclk=1","RED FITNESS Bogor","4,8","(39)","Tempat Fitness","·","Jl. Raya Pajajaran No.7a, RT.04/RW.11","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQNRqu7VskXks9GdRyBozPoIUvo4beTj09PBPkVVejfhCAOWKQVHBGwI44FrZMgLM6_O2iCHR4DiXYj-z-O91tHeq4en2IIJzXNN2IASTp83JcTAxtM7e0xCf9FKfVopIVW83kHda4GU3T=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat","nyaman, personal trainer profesional, fasilitas oke banget""","",""
"https://www.google.com/maps/place/Fitspot+SV+IPB/data=!4m7!3m6!1s0x2e69c50073a448e5:0xdfdd58e76d9c5779!8m2!3d-6.589049!4d106.8075518!16s%2Fg%2F11z3b1_j_z!19sChIJ5UikcwDFaS4ReVecbedY3d8?authuser=0&hl=id&rclk=1","Fitspot SV IPB","","","Tempat Fitness","·","CR65+92M, Jl. Lodaya II, RT.02/RW.05","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oqkFq-LtsMD37FntoVoRow&cb_client=search.gws-prod.gps&w=80&h=92&yaw=8.753207&pitch=0&thumbfov=100","","","","","",""
"https://www.google.com/maps/place/Osbond+Gym+Lite+Bogor/data=!4m7!3m6!1s0x2e69c584189d2a1d:0xf40c43c35ace6e49!8m2!3d-6.6073203!4d106.8100204!16s%2Fg%2F11k9mnfs85!19sChIJHSqdGITFaS4RSW7OWsNDDPQ?authuser=0&hl=id&rclk=1","Osbond Gym Lite Bogor","4,8","(51)","Pusat kebugaran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGz9Fu8CoN3741gY6Pw9v8xXHHMR3995SYudmGTS6Gf8I9U-jyfcd7ojyVk_bimMhD_ZIK6zsHTsmlXRE6G45hLCJfEMP18z8ACP3oU8V_Dxhu4cQSJfs0vs6-gA_ada8-0BaVCqA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya oke dan bersih, nyaman buat sering2 ng-","gym","...""","","Jl. Raya Pajajaran No.7, RT.04/RW.11"
"https://www.google.com/maps/place/Sport+Club+Danau+Bogor+Raya/data=!4m7!3m6!1s0x2e69c66fd8a13a25:0x57467051a21a228d!8m2!3d-6.5972484!4d106.8295073!16s%2Fg%2F1pzy05m21!19sChIJJTqh2G_GaS4RjSIaolFwRlc?authuser=0&hl=id&rclk=1","Sport Club Danau Bogor Raya","4,5","(453)","Tempat Fitness","·","·","Segera tutup","· 21.00 · Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgWK4owjlj8qQOOE4Tctqj9JhUUR-GjwR9JoJHkjB43Yu7HDNtSk556SZcQZrwpjJNoL0PA29KQIlPyEIhVoEhwtRO5biVUtuBlvjeEuy8szmZLzu649FjNw6tZwIF7_GHOEs=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","gym","nya kecil, tapi cukuplah.. klo kolam renangnya luas dan bersih...""","","blok no nk 16144 Jalan Danau Bogor Raya Blok Ai No.Nk, RT.02/RW.13"
"https://www.google.com/maps/place/Ayo+Fitness/data=!4m7!3m6!1s0x2e69cfa52884f6d3:0xa05b607b81e1bfe6!8m2!3d-6.6325128!4d106.815405!16s%2Fg%2F11mb5t5wx5!19sChIJ0_aEKKXPaS4R5r_hgXtgW6A?authuser=0&hl=id&rclk=1","Ayo Fitness","4,8","(41)","Tempat Fitness","·","Jl. Perkesa Komp. DPRD, RT.01/RW.18","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFytOnb3kezpD9MKCpsdzAWaB_4_8Zv6xYp8xS7mQONbVdaO2qr2xg_qe6aHVDG6ssvXQGSUsOCI0syQvaretno2qgVolqIYF3ooc8v8CPP26Q2KBSTGmtSs4ZD5hyQLf9mkzeV=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, harga affordable""","","","",""
"https://www.google.com/maps/place/PS+GYM/data=!4m7!3m6!1s0x2e69c53c7d612701:0x9a0c4941d34943ba!8m2!3d-6.6082337!4d106.8013449!16s%2Fg%2F11s0xwp_cy!19sChIJASdhfTzFaS4RukNJ00FJDJo?authuser=0&hl=id&rclk=1","PS GYM","5,0","(25)","Tempat Fitness","·","Jl. Padasuka No.85, RT.01/RW.03","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuy74EKs-n2kCKrNUUez-w-wBinj03K3D_nHmjn6H3x9cgfoUAwKpES9hVJKBK6WxT3BfVDTeTr-yj6QADYg2ECy_ClkfC7hDPOcZ5z7sqYv1A1-NnQ2Q-prF4Vdizl1aDtJw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","mahal , tapi harga murah !""","",""
"https://www.google.com/maps/place/Pratama+GYM/data=!4m7!3m6!1s0x2e69dbcec97209bf:0x4baf6b446e06f9d8!8m2!3d-6.5559676!4d106.7033519!16s%2Fg%2F11jm7fnr0w!19sChIJvwlyyc7baS4R2PkGbkRrr0s?authuser=0&hl=id&rclk=1","Pratama GYM","4,8","(63)","Pusat Kebugaran","·","·","Segera tutup","· 21.30 · Buka Sel pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhmJULY1L2bnn6NCRVl6pJjADYDG973yQo4U8ieo0mHqby9iPis4uGi07WpQGi05sb2EZ-9_ORlQMcu6aTXW26fu40YVEaIJkihsKGFHX6xWxuf9RuJJmMKozcxGja9Vlc3Kfc=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Tempat","nya bagus untuk orang2 yg ingin fokus ngegym,sehat dn bugar.""","","Jl. Raya Cibadak - Ciampea"
"https://www.google.com/maps/place/FITNESS+LARASATI/data=!4m7!3m6!1s0x2e69c42ef9df3c3f:0xaddbb405397562a0!8m2!3d-6.580968!4d106.81068!16s%2Fg%2F11fy19l7vz!19sChIJPzzf-S7EaS4RoGJ1OQW0260?authuser=0&hl=id&rclk=1","FITNESS LARASATI","4,5","(150)","Tempat Fitness","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIUoOXa7hI5Lua5m2Ll1RH2u025fdtobAH2XXIgq6ZmUg2NwyN6NzhQKimN5MsnFApL_LJDsR3q_QwROKll228ttV3DE_8fAXeAiAD8sJuxavdtg7p0jzmMTXzdLvhK9bmwG27=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alat","fitness","lengkap, harga ok""","","Jl. Bangbarung Raya No.45, 47,49, RT.02/RW.14"
"https://www.google.com/maps/place/Q+-+Gym+%26+Aerobik/data=!4m7!3m6!1s0x2e69c379843a4cb1:0xbb78290c347458d8!8m2!3d-6.5390123!4d106.7651933!16s%2Fg%2F11c5g7s3kn!19sChIJsUw6hHnDaS4R2Fh0NAwpeLs?authuser=0&hl=id&rclk=1","Q - Gym & Aerobik","4,7","(23)","Pusat Kebugaran","·","·","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFo5Tus1xMGNjZxOXFVHdTPs9UHlo3AjXaP779-qIrShmIqysW6D_MQKyOrBE5w0LGdJ55ScIskmpSnrZJolw4HUL7OVr-Gb5Y1BT77f9hJl0ZvU3pNCOtZSUkchem3ULkRWZ2r=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","tempat gym","nya nyaman, alat-alat nya layak dipakai untuk angkat beban.""","","Jl. Kayumanis No.31, RT.03/RW.01"
"https://www.google.com/maps/place/MYGYM/data=!4m7!3m6!1s0x2e69c571578e179b:0x1eaaf30f67a0b958!8m2!3d-6.5931137!4d106.8173615!16s%2Fg%2F11wmscgfbw!19sChIJmxeOV3HFaS4RWLmgZw_zqh4?authuser=0&hl=id&rclk=1","MYGYM","5,0","(12)","Klub Olahraga","·","Komplek IPB, Jl. Baranangsiang 4 Jl. Borobudur No.55 Blok B, RT.03/RW.10","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZ9HX1iBs28QOly68N23CnJUXI8jvhbiPvxsuUySLiYo0Hu-qGExoJ66uoLAbVjhq23RwVtTheIF8PZJu_YPNScl1fdRarlE0hxjyXapGIt8pB-TNHTz9ugnyeqCxtHOg1y8UwVA=w90-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak bwt private","gym","ga ada distraction""","",""
"https://www.google.com/maps/place/REBORN+MUAYTHAI+GYM/data=!4m7!3m6!1s0x2e69c5fb9824ec19:0x8f8ee767d35f15fa!8m2!3d-6.5919479!4d106.8130987!16s%2Fg%2F11hf65_40z!19sChIJGewkmPvFaS4R-hVf02fnjo8?authuser=0&hl=id&rclk=1","REBORN MUAYTHAI GYM","4,9","(56)","Tempat Fitness","·","·","Segera tutup","· 21.00 · Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFQfd_6qTaOFPMu0njdp4FKmJluPvRrgxiJXNuVYNY46ZegjcyZnJY716RhnK9PnegTObTFOT3-TGWopETpRvA5d4XgMeDl5tXdiFZdwcRp3M-ACUUm8zRc75D9p4C3SNkB2Q=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""bagus buat mulai","gym",", tempatnya cozy gratis minum.""","","Jl. Bogor Baru, RT.06/RW.01"
